p,qE,qL,q_cutoff,n,scoring_method,eMaxHammingScore,fold
0.75,0.95,0.8500000000000001,3.5,1000,Hamming,52.44,3
0.75,1,0.8500000000000001,3.5,1000,Hamming,52.78,3
0.75,0.5,0.9,3.5,1000,Hamming,32.84,3
0.75,0.55,0.9,3.5,1000,Hamming,34.6,3
0.75,0.6,0.9,3.5,1000,Hamming,37.23,3
0.75,0.65,0.9,3.5,1000,Hamming,39.09,3
0.75,0.7,0.9,3.5,1000,Hamming,41.91,3
0.75,0.75,0.9,3.5,1000,Hamming,43.88,3
0.75,0.8,0.9,3.5,1000,Hamming,46.05,3
0.75,0.8500000000000001,0.9,3.5,1000,Hamming,49.05,3
0.75,0.9,0.9,3.5,1000,Hamming,50.32,3
0.75,0.95,0.9,3.5,1000,Hamming,52.82,3
0.75,1,0.9,3.5,1000,Hamming,53.36,3
0.75,0.5,0.95,3.5,1000,Hamming,32.75,3
0.75,0.55,0.95,3.5,1000,Hamming,34.74,3
0.75,0.6,0.95,3.5,1000,Hamming,36.71,3
0.75,0.65,0.95,3.5,1000,Hamming,39.56,3
0.75,0.7,0.95,3.5,1000,Hamming,41.34,3
0.75,0.75,0.95,3.5,1000,Hamming,44.25,3
0.75,0.8,0.95,3.5,1000,Hamming,46.59,3
0.75,0.8500000000000001,0.95,3.5,1000,Hamming,49.11,3
0.75,0.9,0.95,3.5,1000,Hamming,50.48,3
0.75,0.95,0.95,3.5,1000,Hamming,52.9,3
0.75,1,0.95,3.5,1000,Hamming,52.18,3
0.75,0.5,1,3.5,1000,Hamming,33.58,3
0.75,0.55,1,3.5,1000,Hamming,34.8,3
0.75,0.6,1,3.5,1000,Hamming,37.71,3
0.75,0.65,1,3.5,1000,Hamming,39.08,3
0.75,0.7,1,3.5,1000,Hamming,41.25,3
0.75,0.75,1,3.5,1000,Hamming,44.28,3
0.75,0.8,1,3.5,1000,Hamming,47.03,3
0.75,0.8500000000000001,1,3.5,1000,Hamming,48.97,3
0.75,0.9,1,3.5,1000,Hamming,50.51,3
0.75,0.95,1,3.5,1000,Hamming,53.71,3
0.75,1,1,3.5,1000,Hamming,51.04,3
0.75,0.5,0.5,4.5,1000,Hamming,32.96,3
0.75,0.55,0.5,4.5,1000,Hamming,34.11,3
0.75,0.6,0.5,4.5,1000,Hamming,36.73,3
0.75,0.65,0.5,4.5,1000,Hamming,38.62,3
0.75,0.7,0.5,4.5,1000,Hamming,41.18,3
0.75,0.75,0.5,4.5,1000,Hamming,43.74,3
0.75,0.8,0.5,4.5,1000,Hamming,45.46,3
0.75,0.8500000000000001,0.5,4.5,1000,Hamming,48.58,3
0.75,0.9,0.5,4.5,1000,Hamming,50.28,3
0.75,0.95,0.5,4.5,1000,Hamming,51.77,3
0.75,1,0.5,4.5,1000,Hamming,53.44,3
0.75,0.5,0.55,4.5,1000,Hamming,32.38,3
0.75,0.55,0.55,4.5,1000,Hamming,34.67,3
0.75,0.6,0.55,4.5,1000,Hamming,36.33,3
0.75,0.65,0.55,4.5,1000,Hamming,38.65,3
0.75,0.7,0.55,4.5,1000,Hamming,41.51,3
0.75,0.75,0.55,4.5,1000,Hamming,43.41,3
0.75,0.8,0.55,4.5,1000,Hamming,46.07,3
0.75,0.8500000000000001,0.55,4.5,1000,Hamming,48.86,3
0.75,0.9,0.55,4.5,1000,Hamming,50.74,3
0.75,0.95,0.55,4.5,1000,Hamming,51.63,3
0.75,1,0.55,4.5,1000,Hamming,51.76,3
0.75,0.5,0.6,4.5,1000,Hamming,32.93,3
0.75,0.55,0.6,4.5,1000,Hamming,34.72,3
0.75,0.6,0.6,4.5,1000,Hamming,36.49,3
0.75,0.65,0.6,4.5,1000,Hamming,39.46,3
0.75,0.7,0.6,4.5,1000,Hamming,40.97,3
0.75,0.75,0.6,4.5,1000,Hamming,45.12,3
0.75,0.8,0.6,4.5,1000,Hamming,46.42,3
0.75,0.8500000000000001,0.6,4.5,1000,Hamming,48.5,3
0.75,0.9,0.6,4.5,1000,Hamming,51.14,3
0.75,0.95,0.6,4.5,1000,Hamming,53.08,3
0.75,1,0.6,4.5,1000,Hamming,52.1,3
0.75,0.5,0.65,4.5,1000,Hamming,32.61,3
0.75,0.55,0.65,4.5,1000,Hamming,34.63,3
0.75,0.6,0.65,4.5,1000,Hamming,36.4,3
0.75,0.65,0.65,4.5,1000,Hamming,38.21,3
0.75,0.7,0.65,4.5,1000,Hamming,42.19,3
0.75,0.75,0.65,4.5,1000,Hamming,43.77,3
0.75,0.8,0.65,4.5,1000,Hamming,46.38,3
0.75,0.8500000000000001,0.65,4.5,1000,Hamming,49.35,3
0.75,0.9,0.65,4.5,1000,Hamming,50.73,3
0.75,0.95,0.65,4.5,1000,Hamming,52.51,3
0.75,1,0.65,4.5,1000,Hamming,52.26,3
0.75,0.5,0.7,4.5,1000,Hamming,32.6,3
0.75,0.55,0.7,4.5,1000,Hamming,35.22,3
0.75,0.6,0.7,4.5,1000,Hamming,37.15,3
0.75,0.65,0.7,4.5,1000,Hamming,39.22,3
0.75,0.7,0.7,4.5,1000,Hamming,41.38,3
0.75,0.75,0.7,4.5,1000,Hamming,43.86,3
0.75,0.8,0.7,4.5,1000,Hamming,45.82,3
0.75,0.8500000000000001,0.7,4.5,1000,Hamming,48.41,3
0.75,0.9,0.7,4.5,1000,Hamming,51.92,3
0.75,0.95,0.7,4.5,1000,Hamming,52.75,3
0.75,1,0.7,4.5,1000,Hamming,50.68,3
0.75,0.5,0.75,4.5,1000,Hamming,32.82,3
0.75,0.55,0.75,4.5,1000,Hamming,34.53,3
0.75,0.6,0.75,4.5,1000,Hamming,36.58,3
0.75,0.65,0.75,4.5,1000,Hamming,38.99,3
0.75,0.7,0.75,4.5,1000,Hamming,41.28,3
0.75,0.75,0.75,4.5,1000,Hamming,44.09,3
0.75,0.8,0.75,4.5,1000,Hamming,46.11,3
0.75,0.8500000000000001,0.75,4.5,1000,Hamming,48.96,3
0.75,0.9,0.75,4.5,1000,Hamming,51.11,3
0.75,0.95,0.75,4.5,1000,Hamming,52.07,3
0.75,1,0.75,4.5,1000,Hamming,52.07,3
0.75,0.5,0.8,4.5,1000,Hamming,33.43,3
0.75,0.55,0.8,4.5,1000,Hamming,34.69,3
0.75,0.6,0.8,4.5,1000,Hamming,36.64,3
0.75,0.65,0.8,4.5,1000,Hamming,38.57,3
0.75,0.7,0.8,4.5,1000,Hamming,41.44,3
0.75,0.75,0.8,4.5,1000,Hamming,43.64,3
0.75,0.8,0.8,4.5,1000,Hamming,46.94,3
0.75,0.8500000000000001,0.8,4.5,1000,Hamming,48.68,3
0.75,0.9,0.8,4.5,1000,Hamming,50.67,3
0.75,0.95,0.8,4.5,1000,Hamming,52.8,3
0.75,1,0.8,4.5,1000,Hamming,52.15,3
0.75,0.5,0.8500000000000001,4.5,1000,Hamming,32.71,3
0.75,0.55,0.8500000000000001,4.5,1000,Hamming,34.4,3
0.75,0.6,0.8500000000000001,4.5,1000,Hamming,36.89,3
0.75,0.65,0.8500000000000001,4.5,1000,Hamming,39.28,3
0.75,0.7,0.8500000000000001,4.5,1000,Hamming,40.91,3
0.75,0.75,0.8500000000000001,4.5,1000,Hamming,43.68,3
0.75,0.8,0.8500000000000001,4.5,1000,Hamming,46.25,3
0.75,0.8500000000000001,0.8500000000000001,4.5,1000,Hamming,48.65,3
0.75,0.9,0.8500000000000001,4.5,1000,Hamming,50.18,3
0.75,0.95,0.8500000000000001,4.5,1000,Hamming,51.52,3
0.75,1,0.8500000000000001,4.5,1000,Hamming,53,3
0.75,0.5,0.9,4.5,1000,Hamming,33.24,3
0.75,0.55,0.9,4.5,1000,Hamming,34.45,3
0.75,0.6,0.9,4.5,1000,Hamming,36.44,3
0.75,0.65,0.9,4.5,1000,Hamming,38.22,3
0.75,0.7,0.9,4.5,1000,Hamming,41.07,3
0.75,0.75,0.9,4.5,1000,Hamming,43.53,3
0.75,0.8,0.9,4.5,1000,Hamming,46.57,3
0.75,0.8500000000000001,0.9,4.5,1000,Hamming,48.53,3
0.75,0.9,0.9,4.5,1000,Hamming,50.87,3
0.75,0.95,0.9,4.5,1000,Hamming,52.7,3
0.75,1,0.9,4.5,1000,Hamming,51.9,3
0.75,0.5,0.95,4.5,1000,Hamming,33.02,3
0.75,0.55,0.95,4.5,1000,Hamming,34.47,3
0.75,0.6,0.95,4.5,1000,Hamming,37.14,3
0.75,0.65,0.95,4.5,1000,Hamming,39.2,3
0.75,0.7,0.95,4.5,1000,Hamming,41.5,3
0.75,0.75,0.95,4.5,1000,Hamming,43.83,3
0.75,0.8,0.95,4.5,1000,Hamming,46.02,3
0.75,0.8500000000000001,0.95,4.5,1000,Hamming,48.59,3
0.75,0.9,0.95,4.5,1000,Hamming,51.1,3
0.75,0.95,0.95,4.5,1000,Hamming,53.14,3
0.75,1,0.95,4.5,1000,Hamming,53.04,3
0.75,0.5,1,4.5,1000,Hamming,33.26,3
0.75,0.55,1,4.5,1000,Hamming,35.05,3
0.75,0.6,1,4.5,1000,Hamming,36.75,3
0.75,0.65,1,4.5,1000,Hamming,39.67,3
0.75,0.7,1,4.5,1000,Hamming,41.81,3
0.75,0.75,1,4.5,1000,Hamming,44.16,3
0.75,0.8,1,4.5,1000,Hamming,46.76,3
0.75,0.8500000000000001,1,4.5,1000,Hamming,47.96,3
0.75,0.9,1,4.5,1000,Hamming,51.46,3
0.75,0.95,1,4.5,1000,Hamming,52.71,3
0.75,1,1,4.5,1000,Hamming,53.07,3
0.75,0.5,0.5,5.5,1000,Hamming,32.88,3
0.75,0.55,0.5,5.5,1000,Hamming,34.3,3
0.75,0.6,0.5,5.5,1000,Hamming,36.33,3
0.75,0.65,0.5,5.5,1000,Hamming,39.3,3
0.75,0.7,0.5,5.5,1000,Hamming,41.68,3
0.75,0.75,0.5,5.5,1000,Hamming,43.58,3
0.75,0.8,0.5,5.5,1000,Hamming,46.18,3
0.75,0.8500000000000001,0.5,5.5,1000,Hamming,48.48,3
0.75,0.9,0.5,5.5,1000,Hamming,51.61,3
0.75,0.95,0.5,5.5,1000,Hamming,52.73,3
0.75,1,0.5,5.5,1000,Hamming,52.22,3
0.75,0.5,0.55,5.5,1000,Hamming,32.44,3
0.75,0.55,0.55,5.5,1000,Hamming,34.58,3
0.75,0.6,0.55,5.5,1000,Hamming,36.57,3
0.75,0.65,0.55,5.5,1000,Hamming,38.66,3
0.75,0.7,0.55,5.5,1000,Hamming,42.03,3
0.75,0.75,0.55,5.5,1000,Hamming,43.38,3
0.75,0.8,0.55,5.5,1000,Hamming,46.16,3
0.75,0.8500000000000001,0.55,5.5,1000,Hamming,50.13,3
0.75,0.9,0.55,5.5,1000,Hamming,50.54,3
0.75,0.95,0.55,5.5,1000,Hamming,52.38,3
0.75,1,0.55,5.5,1000,Hamming,51.77,3
0.75,0.5,0.6,5.5,1000,Hamming,33.16,3
0.75,0.55,0.6,5.5,1000,Hamming,34.54,3
0.75,0.6,0.6,5.5,1000,Hamming,35.94,3
0.75,0.65,0.6,5.5,1000,Hamming,39.19,3
0.75,0.7,0.6,5.5,1000,Hamming,41.13,3
0.75,0.75,0.6,5.5,1000,Hamming,43.81,3
0.75,0.8,0.6,5.5,1000,Hamming,47.39,3
0.75,0.8500000000000001,0.6,5.5,1000,Hamming,48.57,3
0.75,0.9,0.6,5.5,1000,Hamming,50.75,3
0.75,0.95,0.6,5.5,1000,Hamming,52.05,3
0.75,1,0.6,5.5,1000,Hamming,52.14,3
0.75,0.5,0.65,5.5,1000,Hamming,32.67,3
0.75,0.55,0.65,5.5,1000,Hamming,34.5,3
0.75,0.6,0.65,5.5,1000,Hamming,36.5,3
0.75,0.65,0.65,5.5,1000,Hamming,39.57,3
0.75,0.7,0.65,5.5,1000,Hamming,41.72,3
0.75,0.75,0.65,5.5,1000,Hamming,43.76,3
0.75,0.8,0.65,5.5,1000,Hamming,46.14,3
0.75,0.8500000000000001,0.65,5.5,1000,Hamming,47.84,3
0.75,0.9,0.65,5.5,1000,Hamming,51.66,3
0.75,0.95,0.65,5.5,1000,Hamming,52.52,3
0.75,1,0.65,5.5,1000,Hamming,51.89,3
0.75,0.5,0.7,5.5,1000,Hamming,32.89,3
0.75,0.55,0.7,5.5,1000,Hamming,34.15,3
0.75,0.6,0.7,5.5,1000,Hamming,36.55,3
0.75,0.65,0.7,5.5,1000,Hamming,39.28,3
0.75,0.7,0.7,5.5,1000,Hamming,41.83,3
0.75,0.75,0.7,5.5,1000,Hamming,43.88,3
0.75,0.8,0.7,5.5,1000,Hamming,46.16,3
0.75,0.8500000000000001,0.7,5.5,1000,Hamming,48.36,3
0.75,0.9,0.7,5.5,1000,Hamming,49.6,3
0.75,0.95,0.7,5.5,1000,Hamming,52.65,3
0.75,1,0.7,5.5,1000,Hamming,52.78,3
0.75,0.5,0.75,5.5,1000,Hamming,32.77,3
0.75,0.55,0.75,5.5,1000,Hamming,35,3
0.75,0.6,0.75,5.5,1000,Hamming,36.23,3
0.75,0.65,0.75,5.5,1000,Hamming,38.42,3
0.75,0.7,0.75,5.5,1000,Hamming,41.41,3
0.75,0.75,0.75,5.5,1000,Hamming,44.22,3
0.75,0.8,0.75,5.5,1000,Hamming,45.43,3
0.75,0.8500000000000001,0.75,5.5,1000,Hamming,49.75,3
0.75,0.9,0.75,5.5,1000,Hamming,52.12,3
0.75,0.95,0.75,5.5,1000,Hamming,51.94,3
0.75,1,0.75,5.5,1000,Hamming,51.59,3
0.75,0.5,0.8,5.5,1000,Hamming,32.72,3
0.75,0.55,0.8,5.5,1000,Hamming,34.42,3
0.75,0.6,0.8,5.5,1000,Hamming,37.17,3
0.75,0.65,0.8,5.5,1000,Hamming,39.57,3
0.75,0.7,0.8,5.5,1000,Hamming,41.01,3
0.75,0.75,0.8,5.5,1000,Hamming,43.49,3
0.75,0.8,0.8,5.5,1000,Hamming,46.05,3
0.75,0.8500000000000001,0.8,5.5,1000,Hamming,49.04,3
0.75,0.9,0.8,5.5,1000,Hamming,51.22,3
0.75,0.95,0.8,5.5,1000,Hamming,52.46,3
0.75,1,0.8,5.5,1000,Hamming,51.2,3
0.75,0.5,0.8500000000000001,5.5,1000,Hamming,33.11,3
0.75,0.55,0.8500000000000001,5.5,1000,Hamming,34.17,3
0.75,0.6,0.8500000000000001,5.5,1000,Hamming,37.67,3
0.75,0.65,0.8500000000000001,5.5,1000,Hamming,38.3,3
0.75,0.7,0.8500000000000001,5.5,1000,Hamming,40.99,3
0.75,0.75,0.8500000000000001,5.5,1000,Hamming,44.24,3
0.75,0.8,0.8500000000000001,5.5,1000,Hamming,46.72,3
0.75,0.8500000000000001,0.8500000000000001,5.5,1000,Hamming,48.91,3
0.75,0.9,0.8500000000000001,5.5,1000,Hamming,50.54,3
0.75,0.95,0.8500000000000001,5.5,1000,Hamming,52.48,3
0.75,1,0.8500000000000001,5.5,1000,Hamming,51.88,3
0.75,0.5,0.9,5.5,1000,Hamming,33.17,3
0.75,0.55,0.9,5.5,1000,Hamming,34.96,3
0.75,0.6,0.9,5.5,1000,Hamming,36.6,3
0.75,0.65,0.9,5.5,1000,Hamming,38.44,3
0.75,0.7,0.9,5.5,1000,Hamming,40.92,3
0.75,0.75,0.9,5.5,1000,Hamming,43.99,3
0.75,0.8,0.9,5.5,1000,Hamming,46.81,3
0.75,0.8500000000000001,0.9,5.5,1000,Hamming,49.26,3
0.75,0.9,0.9,5.5,1000,Hamming,51.11,3
0.75,0.95,0.9,5.5,1000,Hamming,52.57,3
0.75,1,0.9,5.5,1000,Hamming,51.78,3
0.75,0.5,0.95,5.5,1000,Hamming,33.36,3
0.75,0.55,0.95,5.5,1000,Hamming,34.96,3
0.75,0.6,0.95,5.5,1000,Hamming,36.39,3
0.75,0.65,0.95,5.5,1000,Hamming,39.36,3
0.75,0.7,0.95,5.5,1000,Hamming,41.97,3
0.75,0.75,0.95,5.5,1000,Hamming,44.31,3
0.75,0.8,0.95,5.5,1000,Hamming,45.99,3
0.75,0.8500000000000001,0.95,5.5,1000,Hamming,49.11,3
0.75,0.9,0.95,5.5,1000,Hamming,50.77,3
0.75,0.95,0.95,5.5,1000,Hamming,53.38,3
0.75,1,0.95,5.5,1000,Hamming,52.1,3
0.75,0.5,1,5.5,1000,Hamming,33.23,3
0.75,0.55,1,5.5,1000,Hamming,34.91,3
0.75,0.6,1,5.5,1000,Hamming,36.98,3
0.75,0.65,1,5.5,1000,Hamming,39,3
0.75,0.7,1,5.5,1000,Hamming,42.02,3
0.75,0.75,1,5.5,1000,Hamming,44.49,3
0.75,0.8,1,5.5,1000,Hamming,46.24,3
0.75,0.8500000000000001,1,5.5,1000,Hamming,48.72,3
0.75,0.9,1,5.5,1000,Hamming,51.39,3
0.75,0.95,1,5.5,1000,Hamming,52.86,3
0.75,1,1,5.5,1000,Hamming,52.29,3
0.75,0.5,0.5,1.5,10000,Hamming,35.07,3
0.75,0.55,0.5,1.5,10000,Hamming,36.36,3
0.75,0.6,0.5,1.5,10000,Hamming,37.99,3
0.75,0.65,0.5,1.5,10000,Hamming,40.6,3
0.75,0.7,0.5,1.5,10000,Hamming,41.85,3
0.75,0.75,0.5,1.5,10000,Hamming,43.18,3
0.75,0.8,0.5,1.5,10000,Hamming,45.5,3
0.75,0.8500000000000001,0.5,1.5,10000,Hamming,46.81,3
0.75,0.9,0.5,1.5,10000,Hamming,48.5,3
0.75,0.95,0.5,1.5,10000,Hamming,49.71,3
0.75,1,0.5,1.5,10000,Hamming,51.2,3
0.75,0.5,0.55,1.5,10000,Hamming,35.83,3
0.75,0.55,0.55,1.5,10000,Hamming,37.3,3
0.75,0.6,0.55,1.5,10000,Hamming,38.75,3
0.75,0.65,0.55,1.5,10000,Hamming,40.83,3
0.75,0.7,0.55,1.5,10000,Hamming,42.88,3
0.75,0.75,0.55,1.5,10000,Hamming,43.69,3
0.75,0.8,0.55,1.5,10000,Hamming,45.87,3
0.75,0.8500000000000001,0.55,1.5,10000,Hamming,47.68,3
0.75,0.9,0.55,1.5,10000,Hamming,49.66,3
0.75,0.95,0.55,1.5,10000,Hamming,50.53,3
0.75,1,0.55,1.5,10000,Hamming,52.24,3
0.75,0.5,0.6,1.5,10000,Hamming,36.31,3
0.75,0.55,0.6,1.5,10000,Hamming,38.2,3
0.75,0.6,0.6,1.5,10000,Hamming,40,3
0.75,0.65,0.6,1.5,10000,Hamming,41.26,3
0.75,0.7,0.6,1.5,10000,Hamming,43.8,3
0.75,0.75,0.6,1.5,10000,Hamming,44.58,3
0.75,0.8,0.6,1.5,10000,Hamming,47.66,3
0.75,0.8500000000000001,0.6,1.5,10000,Hamming,48.64,3
0.75,0.9,0.6,1.5,10000,Hamming,50.3,3
0.75,0.95,0.6,1.5,10000,Hamming,51.6,3
0.75,1,0.6,1.5,10000,Hamming,53.1,3
0.75,0.5,0.65,1.5,10000,Hamming,37.9,3
0.75,0.55,0.65,1.5,10000,Hamming,38.14,3
0.75,0.6,0.65,1.5,10000,Hamming,41.12,3
0.75,0.65,0.65,1.5,10000,Hamming,42.64,3
0.75,0.7,0.65,1.5,10000,Hamming,44.51,3
0.75,0.75,0.65,1.5,10000,Hamming,46.45,3
0.75,0.8,0.65,1.5,10000,Hamming,47.37,3
0.75,0.8500000000000001,0.65,1.5,10000,Hamming,49.62,3
0.75,0.9,0.65,1.5,10000,Hamming,51.43,3
0.75,0.95,0.65,1.5,10000,Hamming,53.51,3
0.75,1,0.65,1.5,10000,Hamming,54.53,3
0.75,0.5,0.7,1.5,10000,Hamming,37.69,3
0.75,0.55,0.7,1.5,10000,Hamming,39.81,3
0.75,0.6,0.7,1.5,10000,Hamming,41.42,3
0.75,0.65,0.7,1.5,10000,Hamming,43.05,3
0.75,0.7,0.7,1.5,10000,Hamming,45.64,3
0.75,0.75,0.7,1.5,10000,Hamming,46.59,3
0.75,0.8,0.7,1.5,10000,Hamming,49.15,3
0.75,0.8500000000000001,0.7,1.5,10000,Hamming,50.4,3
0.75,0.9,0.7,1.5,10000,Hamming,52.78,3
0.75,0.95,0.7,1.5,10000,Hamming,54.09,3
0.75,1,0.7,1.5,10000,Hamming,55.13,3
0.75,0.5,0.75,1.5,10000,Hamming,38.71,3
0.75,0.55,0.75,1.5,10000,Hamming,40.48,3
0.75,0.6,0.75,1.5,10000,Hamming,42.34,3
0.75,0.65,0.75,1.5,10000,Hamming,43.6,3
0.75,0.7,0.75,1.5,10000,Hamming,46.17,3
0.75,0.75,0.75,1.5,10000,Hamming,47.77,3
0.75,0.8,0.75,1.5,10000,Hamming,49.68,3
0.75,0.8500000000000001,0.75,1.5,10000,Hamming,51.8,3
0.75,0.9,0.75,1.5,10000,Hamming,53.35,3
0.75,0.95,0.75,1.5,10000,Hamming,54.21,3
0.75,1,0.75,1.5,10000,Hamming,56.6,3
0.75,0.5,0.8,1.5,10000,Hamming,40.56,3
0.75,0.55,0.8,1.5,10000,Hamming,41.26,3
0.75,0.6,0.8,1.5,10000,Hamming,43.44,3
0.75,0.65,0.8,1.5,10000,Hamming,45.27,3
0.75,0.7,0.8,1.5,10000,Hamming,47.89,3
0.75,0.75,0.8,1.5,10000,Hamming,48.6,3
0.75,0.8,0.8,1.5,10000,Hamming,51.32,3
0.75,0.8500000000000001,0.8,1.5,10000,Hamming,53,3
0.75,0.9,0.8,1.5,10000,Hamming,54.53,3
0.75,0.95,0.8,1.5,10000,Hamming,55.99,3
0.75,1,0.8,1.5,10000,Hamming,56.98,3
0.75,0.5,0.8500000000000001,1.5,10000,Hamming,40.24,3
0.75,0.55,0.8500000000000001,1.5,10000,Hamming,41.94,3
0.75,0.6,0.8500000000000001,1.5,10000,Hamming,44.29,3
0.75,0.65,0.8500000000000001,1.5,10000,Hamming,45.54,3
0.75,0.7,0.8500000000000001,1.5,10000,Hamming,48.19,3
0.75,0.75,0.8500000000000001,1.5,10000,Hamming,49.27,3
0.75,0.8,0.8500000000000001,1.5,10000,Hamming,51.78,3
0.75,0.8500000000000001,0.8500000000000001,1.5,10000,Hamming,54.12,3
0.75,0.9,0.8500000000000001,1.5,10000,Hamming,55.6,3
0.75,0.95,0.8500000000000001,1.5,10000,Hamming,56.89,3
0.75,1,0.8500000000000001,1.5,10000,Hamming,58.16,3
0.75,0.5,0.9,1.5,10000,Hamming,41.63,3
0.75,0.55,0.9,1.5,10000,Hamming,43,3
0.75,0.6,0.9,1.5,10000,Hamming,45.01,3
0.75,0.65,0.9,1.5,10000,Hamming,47.95,3
0.75,0.7,0.9,1.5,10000,Hamming,49.73,3
0.75,0.75,0.9,1.5,10000,Hamming,51.09,3
0.75,0.8,0.9,1.5,10000,Hamming,53.64,3
0.75,0.8500000000000001,0.9,1.5,10000,Hamming,54.73,3
0.75,0.9,0.9,1.5,10000,Hamming,56.48,3
0.75,0.95,0.9,1.5,10000,Hamming,57.72,3
0.75,1,0.9,1.5,10000,Hamming,58.3,3
0.75,0.5,0.95,1.5,10000,Hamming,42.19,3
0.75,0.55,0.95,1.5,10000,Hamming,44.42,3
0.75,0.6,0.95,1.5,10000,Hamming,45.99,3
0.75,0.65,0.95,1.5,10000,Hamming,48.48,3
0.75,0.7,0.95,1.5,10000,Hamming,49.58,3
0.75,0.75,0.95,1.5,10000,Hamming,52.5,3
0.75,0.8,0.95,1.5,10000,Hamming,54.19,3
0.75,0.8500000000000001,0.95,1.5,10000,Hamming,55.09,3
0.75,0.9,0.95,1.5,10000,Hamming,57.77,3
0.75,0.95,0.95,1.5,10000,Hamming,58.6,3
0.75,1,0.95,1.5,10000,Hamming,59.26,3
0.75,0.5,1,1.5,10000,Hamming,43.9,3
0.75,0.55,1,1.5,10000,Hamming,45.36,3
0.75,0.6,1,1.5,10000,Hamming,47.55,3
0.75,0.65,1,1.5,10000,Hamming,50.04,3
0.75,0.7,1,1.5,10000,Hamming,51.38,3
0.75,0.75,1,1.5,10000,Hamming,52.83,3
0.75,0.8,1,1.5,10000,Hamming,55.17,3
0.75,0.8500000000000001,1,1.5,10000,Hamming,56.46,3
0.75,0.9,1,1.5,10000,Hamming,57.99,3
0.75,0.95,1,1.5,10000,Hamming,58.1,3
0.75,1,1,1.5,10000,Hamming,57.5,3
0.75,0.5,0.5,2.5,10000,Hamming,34.59,3
0.75,0.55,0.5,2.5,10000,Hamming,36.75,3
0.75,0.6,0.5,2.5,10000,Hamming,39.82,3
0.75,0.65,0.5,2.5,10000,Hamming,42.11,3
0.75,0.7,0.5,2.5,10000,Hamming,44.47,3
0.75,0.75,0.5,2.5,10000,Hamming,46.53,3
0.75,0.8,0.5,2.5,10000,Hamming,49.14,3
0.75,0.8500000000000001,0.5,2.5,10000,Hamming,51.69,3
0.75,0.9,0.5,2.5,10000,Hamming,54.29,3
0.75,0.95,0.5,2.5,10000,Hamming,56.01,3
0.75,1,0.5,2.5,10000,Hamming,56.97,3
0.75,0.5,0.55,2.5,10000,Hamming,34.49,3
0.75,0.55,0.55,2.5,10000,Hamming,36.53,3
0.75,0.6,0.55,2.5,10000,Hamming,39.15,3
0.75,0.65,0.55,2.5,10000,Hamming,43.05,3
0.75,0.7,0.55,2.5,10000,Hamming,44.66,3
0.75,0.75,0.55,2.5,10000,Hamming,47.35,3
0.75,0.8,0.55,2.5,10000,Hamming,50,3
0.75,0.8500000000000001,0.55,2.5,10000,Hamming,52.19,3
0.75,0.9,0.55,2.5,10000,Hamming,54.39,3
0.75,0.95,0.55,2.5,10000,Hamming,56.43,3
0.75,1,0.55,2.5,10000,Hamming,58.31,3
0.75,0.5,0.6,2.5,10000,Hamming,35.34,3
0.75,0.55,0.6,2.5,10000,Hamming,37.14,3
0.75,0.6,0.6,2.5,10000,Hamming,39.34,3
0.75,0.65,0.6,2.5,10000,Hamming,41.43,3
0.75,0.7,0.6,2.5,10000,Hamming,44.57,3
0.75,0.75,0.6,2.5,10000,Hamming,47.77,3
0.75,0.8,0.6,2.5,10000,Hamming,50.34,3
0.75,0.8500000000000001,0.6,2.5,10000,Hamming,52.29,3
0.75,0.9,0.6,2.5,10000,Hamming,54.54,3
0.75,0.95,0.6,2.5,10000,Hamming,56.75,3
0.75,1,0.6,2.5,10000,Hamming,58.11,3
0.75,0.5,0.65,2.5,10000,Hamming,35.32,3
0.75,0.55,0.65,2.5,10000,Hamming,37.1,3
0.75,0.6,0.65,2.5,10000,Hamming,39.38,3
0.75,0.65,0.65,2.5,10000,Hamming,42.11,3
0.75,0.7,0.65,2.5,10000,Hamming,44.7,3
0.75,0.75,0.65,2.5,10000,Hamming,47.25,3
0.75,0.8,0.65,2.5,10000,Hamming,50.56,3
0.75,0.8500000000000001,0.65,2.5,10000,Hamming,52.36,3
0.75,0.9,0.65,2.5,10000,Hamming,55.3,3
0.75,0.95,0.65,2.5,10000,Hamming,57.15,3
0.75,1,0.65,2.5,10000,Hamming,58.5,3
0.75,0.5,0.7,2.5,10000,Hamming,35.58,3
0.75,0.55,0.7,2.5,10000,Hamming,37.92,3
0.75,0.6,0.7,2.5,10000,Hamming,40.45,3
0.75,0.65,0.7,2.5,10000,Hamming,41.78,3
0.75,0.7,0.7,2.5,10000,Hamming,45.22,3
0.75,0.75,0.7,2.5,10000,Hamming,47.82,3
0.75,0.8,0.7,2.5,10000,Hamming,50.36,3
0.75,0.8500000000000001,0.7,2.5,10000,Hamming,53.15,3
0.75,0.9,0.7,2.5,10000,Hamming,55.34,3
0.75,0.95,0.7,2.5,10000,Hamming,57.19,3
0.75,1,0.7,2.5,10000,Hamming,59.18,3
0.75,0.5,0.75,2.5,10000,Hamming,35.36,3
0.75,0.55,0.75,2.5,10000,Hamming,37.5,3
0.75,0.6,0.75,2.5,10000,Hamming,40.23,3
0.75,0.65,0.75,2.5,10000,Hamming,42.43,3
0.75,0.7,0.75,2.5,10000,Hamming,45.17,3
0.75,0.75,0.75,2.5,10000,Hamming,49.24,3
