p,qE,qL,q_cutoff,eMaxScore,n,score_method
0.75,0.55,0.5,4.5,148.9270268709014,100,ESPN
0.75,0.55,0.5,4.5,158.22899357033384,1000,ESPN
0.75,0.55,0.5,4.5,164.61802682314703,10000,ESPN
0.75,0.6,0.5,4.5,102.40000000000022,1,ESPN
0.75,0.6,0.5,4.5,128.44344136519632,5,ESPN
0.75,0.6,0.5,4.5,135.96831212402654,10,ESPN
0.75,0.6,0.5,4.5,151.7315724185236,100,ESPN
0.75,0.6,0.5,4.5,160.75704114498774,1000,ESPN
0.75,0.6,0.5,4.5,166.8986988550452,10000,ESPN
0.75,0.65,0.5,4.5,105.6000000000002,1,ESPN
0.75,0.65,0.5,4.5,131.47875819447867,5,ESPN
0.75,0.65,0.5,4.5,138.92215182805393,10,ESPN
0.75,0.65,0.5,4.5,154.34571580911393,100,ESPN
0.75,0.65,0.5,4.5,163.0218318340657,1000,ESPN
0.75,0.65,0.5,4.5,168.88267126029416,10000,ESPN
0.75,0.7,0.5,4.5,108.8000000000002,1,ESPN
0.75,0.7,0.5,4.5,134.450499721281,5,ESPN
0.75,0.7,0.5,4.5,141.7837496242276,10,ESPN
0.75,0.7,0.5,4.5,156.75708612528953,100,ESPN
0.75,0.7,0.5,4.5,165.0064893365791,1000,ESPN
0.75,0.7,0.5,4.5,170.55581596815992,10000,ESPN
0.75,0.75,0.5,4.5,112.00000000000018,1,ESPN
0.75,0.75,0.5,4.5,137.35727899694342,5,ESPN
0.75,0.75,0.5,4.5,144.55010027527004,10,ESPN
0.75,0.75,0.5,4.5,158.94337480025948,100,ESPN
0.75,0.75,0.5,4.5,166.68283408367807,1000,ESPN
0.75,0.75,0.5,4.5,171.89255485092232,10000,ESPN
0.75,0.8,0.5,4.5,115.20000000000016,1,ESPN
0.75,0.8,0.5,4.5,140.19699994655235,5,ESPN
0.75,0.8,0.5,4.5,147.2165242467594,10,ESPN
0.75,0.8,0.5,4.5,160.86564070201075,100,ESPN
0.75,0.8,0.5,4.5,168.00561822822067,1000,ESPN
0.75,0.8,0.5,4.5,172.84944389750777,10000,ESPN
0.75,0.8500000000000001,0.5,4.5,118.40000000000016,1,ESPN
0.75,0.8500000000000001,0.5,4.5,142.9662818724808,5,ESPN
0.75,0.8500000000000001,0.5,4.5,149.7752734599706,10,ESPN
0.75,0.8500000000000001,0.5,4.5,162.45392660025846,100,ESPN
0.75,0.8500000000000001,0.5,4.5,168.89917293053048,1000,ESPN
0.75,0.8500000000000001,0.5,4.5,173.34978765966127,10000,ESPN
0.75,0.9,0.5,4.5,121.60000000000014,1,ESPN
0.75,0.9,0.5,4.5,145.65690387895577,5,ESPN
0.75,0.9,0.5,4.5,152.2085244180995,10,ESPN
0.75,0.9,0.5,4.5,163.57063092798984,100,ESPN
0.75,0.9,0.5,4.5,169.21963329013613,1000,ESPN
0.75,0.9,0.5,4.5,173.23964291718218,10000,ESPN
0.75,0.95,0.5,4.5,124.80000000000013,1,ESPN
0.75,0.95,0.5,4.5,148.22722218148715,5,ESPN
0.75,0.95,0.5,4.5,154.44062533332317,10,ESPN
0.75,0.95,0.5,4.5,163.86177708469256,100,ESPN
0.75,0.95,0.5,4.5,168.60040710444213,1000,ESPN
0.75,0.95,0.5,4.5,172.10471071661948,10000,ESPN
0.75,1,0.5,4.5,128.00000000000009,1,ESPN
0.75,1,0.5,4.5,150.14843750000006,5,ESPN
0.75,1,0.5,4.5,155.6443917155266,10,ESPN
0.75,1,0.5,4.5,159.99997459464402,100,ESPN
0.75,1,0.5,4.5,160.00000000000003,1000,ESPN
0.75,1,0.5,4.5,160.00000000000003,10000,ESPN
0.75,0.5,0.55,4.5,97.60000000000026,1,ESPN
0.75,0.5,0.55,4.5,123.49886015089363,5,ESPN
0.75,0.5,0.55,4.5,130.91162506988965,10,ESPN
0.75,0.5,0.55,4.5,146.6031442087212,100,ESPN
0.75,0.5,0.55,4.5,155.89009239977395,1000,ESPN
0.75,0.5,0.55,4.5,162.37331436225125,10000,ESPN
0.75,0.55,0.55,4.5,100.80000000000022,1,ESPN
0.75,0.55,0.55,4.5,126.65828913676906,5,ESPN
0.75,0.55,0.55,4.5,134.0433103358315,10,ESPN
0.75,0.55,0.55,4.5,149.58256844581518,100,ESPN
0.75,0.55,0.55,4.5,158.6605943951736,1000,ESPN
0.75,0.55,0.55,4.5,164.93328636676137,10000,ESPN
0.75,0.6,0.55,4.5,104.0000000000002,1,ESPN
0.75,0.6,0.55,4.5,129.75377889792654,5,ESPN
0.75,0.6,0.55,4.5,137.08248353567126,10,ESPN
0.75,0.6,0.55,4.5,152.37234985024145,100,ESPN
0.75,0.6,0.55,4.5,161.1732618200844,1000,ESPN
0.75,0.6,0.55,4.5,167.20061602919088,10000,ESPN
0.75,0.65,0.55,4.5,107.2000000000002,1,ESPN
0.75,0.65,0.55,4.5,132.7849327609846,5,ESPN
0.75,0.65,0.55,4.5,140.02832410049223,10,ESPN
0.75,0.65,0.55,4.5,154.966251652706,100,ESPN
0.75,0.65,0.55,4.5,163.41991024341664,1000,ESPN
0.75,0.65,0.55,4.5,169.17001300855438,10000,ESPN
0.75,0.7,0.55,4.5,110.40000000000018,1,ESPN
0.75,0.7,0.55,4.5,135.75078390290616,5,ESPN
0.75,0.7,0.55,4.5,142.8787646044329,10,ESPN
0.75,0.7,0.55,4.5,157.35100474449035,100,ESPN
0.75,0.7,0.55,4.5,165.38378889084024,1000,ESPN
0.75,0.7,0.55,4.5,170.82752930859223,10000,ESPN
0.75,0.75,0.55,4.5,113.60000000000016,1,ESPN
0.75,0.75,0.55,4.5,138.64972000060698,5,ESPN
0.75,0.75,0.55,4.5,145.63025779566246,10,ESPN
0.75,0.75,0.55,4.5,159.50302928981267,100,ESPN
0.75,0.75,0.55,4.5,167.03685937940998,1000,ESPN
0.75,0.75,0.55,4.5,172.14775085343845,10000,ESPN
0.75,0.8,0.55,4.5,116.80000000000015,1,ESPN
0.75,0.8,0.55,4.5,141.4792996714434,5,ESPN
0.75,0.8,0.55,4.5,148.27721659217246,10,ESPN
0.75,0.8,0.55,4.5,161.3817879561701,100,ESPN
0.75,0.8,0.55,4.5,168.33398576069473,1000,ESPN
0.75,0.8,0.55,4.5,173.0873571767428,10000,ESPN
0.75,0.8500000000000001,0.55,4.5,120.00000000000014,1,ESPN
0.75,0.8500000000000001,0.55,4.5,144.23558202416598,5,ESPN
0.75,0.8500000000000001,0.55,4.5,150.81023580065488,10,ESPN
0.75,0.8500000000000001,0.55,4.5,162.91566946611908,100,ESPN
0.75,0.8500000000000001,0.55,4.5,169.19940116319867,1000,ESPN
0.75,0.8500000000000001,0.55,4.5,173.56965923564474,10000,ESPN
0.75,0.9,0.55,4.5,123.20000000000012,1,ESPN
0.75,0.9,0.55,4.5,146.90924787903245,5,ESPN
0.75,0.9,0.55,4.5,153.20790992087908,10,ESPN
0.75,0.9,0.55,4.5,163.96601809418067,100,ESPN
0.75,0.9,0.55,4.5,169.48824612910536,1000,ESPN
0.75,0.9,0.55,4.5,173.44033395731756,10000,ESPN
0.75,0.95,0.55,4.5,126.4000000000001,1,ESPN
0.75,0.95,0.55,4.5,149.45546394938907,5,ESPN
0.75,0.95,0.55,4.5,155.3845944018825,10,ESPN
0.75,0.95,0.55,4.5,164.17954951218417,100,ESPN
0.75,0.95,0.55,4.5,168.8275290844125,1000,ESPN
0.75,0.95,0.55,4.5,172.28389800304095,10000,ESPN
0.75,1,0.55,4.5,129.60000000000008,1,ESPN
0.75,1,0.55,4.5,151.32099958283652,5,ESPN
0.75,1,0.55,4.5,156.45128712663163,10,ESPN
0.75,1,0.55,4.5,159.99996246798673,100,ESPN
0.75,1,0.55,4.5,160.00000000000003,1000,ESPN
0.75,1,0.55,4.5,160.00000000000003,10000,ESPN
0.75,0.5,0.6,4.5,99.20000000000026,1,ESPN
0.75,0.5,0.6,4.5,124.60328759631682,5,ESPN
0.75,0.5,0.6,4.5,131.80580197937672,10,ESPN
0.75,0.5,0.6,4.5,147.1001053628931,100,ESPN
0.75,0.5,0.6,4.5,156.22382297301604,1000,ESPN
0.75,0.5,0.6,4.5,162.62193017459097,10000,ESPN
0.75,0.55,0.6,4.5,102.40000000000022,1,ESPN
0.75,0.55,0.6,4.5,127.76104683841092,5,ESPN
0.75,0.55,0.6,4.5,134.93417998938753,10,ESPN
0.75,0.55,0.6,4.5,150.07034863453202,100,ESPN
0.75,0.55,0.6,4.5,158.98426010599997,1000,ESPN
0.75,0.55,0.6,4.5,165.1725660753487,10000,ESPN
0.75,0.6,0.6,4.5,105.6000000000002,1,ESPN
0.75,0.6,0.6,4.5,130.85267021570905,5,ESPN
0.75,0.6,0.6,4.5,137.9667776757707,10,ESPN
0.75,0.6,0.6,4.5,152.84693107634462,100,ESPN
0.75,0.6,0.6,4.5,161.48484738694503,1000,ESPN
0.75,0.6,0.6,4.5,167.429551224452,10000,ESPN
0.75,0.65,0.6,4.5,108.8000000000002,1,ESPN
0.75,0.65,0.6,4.5,133.87764286494811,5,ESPN
0.75,0.65,0.6,4.5,140.9025380276718,10,ESPN
0.75,0.65,0.6,4.5,155.42330092094596,100,ESPN
0.75,0.65,0.6,4.5,163.71753194330867,1000,ESPN
0.75,0.65,0.6,4.5,169.38774451246857,10000,ESPN
0.75,0.7,0.6,4.5,112.00000000000016,1,ESPN
0.75,0.7,0.6,4.5,136.83477706955014,5,ESPN
0.75,0.7,0.6,4.5,143.73894121367675,10,ESPN
0.75,0.7,0.6,4.5,157.78572839687618,100,ESPN
0.75,0.7,0.6,4.5,165.6656949183953,1000,ESPN
0.75,0.7,0.6,4.5,171.03333933805226,10000,ESPN
0.75,0.75,0.6,4.5,115.20000000000016,1,ESPN
0.75,0.75,0.6,4.5,139.72210208014795,5,ESPN
0.75,0.75,0.6,4.5,146.4716633633744,10,ESPN
0.75,0.75,0.6,4.5,159.91008212889955,100,ESPN
0.75,0.75,0.6,4.5,167.30142414131626,1000,ESPN
0.75,0.75,0.6,4.5,172.34105198501263,10000,ESPN
0.75,0.8,0.6,4.5,118.40000000000016,1,ESPN
0.75,0.8,0.6,4.5,142.53660463061937,5,ESPN
0.75,0.8,0.6,4.5,149.0937681120328,10,ESPN
0.75,0.8,0.6,4.5,161.7553308887208,100,ESPN
0.75,0.8,0.6,4.5,168.57966393179103,1000,ESPN
0.75,0.8,0.6,4.5,173.26766396317456,10000,ESPN
0.75,0.8500000000000001,0.6,4.5,121.60000000000014,1,ESPN
0.75,0.8500000000000001,0.6,4.5,145.2733680491792,5,ESPN
0.75,0.8500000000000001,0.6,4.5,151.59330246267962,10,ESPN
0.75,0.8500000000000001,0.6,4.5,163.24971996034452,100,ESPN
0.75,0.8500000000000001,0.6,4.5,169.4245473703128,1000,ESPN
0.75,0.8500000000000001,0.6,4.5,173.73650068499418,10000,ESPN
0.75,0.9,0.6,4.5,124.80000000000013,1,ESPN
0.75,0.9,0.6,4.5,147.92109097734954,5,ESPN
0.75,0.9,0.6,4.5,153.94332617921657,10,ESPN
0.75,0.9,0.6,4.5,164.2553454690269,100,ESPN
0.75,0.9,0.6,4.5,169.69047809115176,1000,ESPN
0.75,0.9,0.6,4.5,173.59293464400244,10000,ESPN
0.75,0.95,0.6,4.5,128.00000000000009,1,ESPN
0.75,0.95,0.6,4.5,150.42933074962122,5,ESPN
0.75,0.95,0.6,4.5,156.04338044568448,10,ESPN
0.75,0.95,0.6,4.5,164.42248086018537,100,ESPN
0.75,0.95,0.6,4.5,168.99975638680786,1000,ESPN
0.75,0.95,0.6,4.5,172.41993085209106,10000,ESPN
0.75,1,0.6,4.5,131.20000000000007,1,ESPN
0.75,1,0.6,4.5,152.20538952908802,5,ESPN
0.75,1,0.6,4.5,156.91918681716734,10,ESPN
0.75,1,0.6,4.5,159.9995703199208,100,ESPN
0.75,1,0.6,4.5,160.00000000000003,1000,ESPN
0.75,1,0.6,4.5,160.00000000000003,10000,ESPN
0.75,0.5,0.65,4.5,100.80000000000024,1,ESPN
0.75,0.5,0.65,4.5,125.49622641899704,5,ESPN
0.75,0.5,0.65,4.5,132.4746454062815,10,ESPN
0.75,0.5,0.65,4.5,147.43789865812738,100,ESPN
0.75,0.5,0.65,4.5,156.45212079903573,1000,ESPN
0.75,0.5,0.65,4.5,162.7950211510017,10000,ESPN
0.75,0.55,0.65,4.5,104.0000000000002,1,ESPN
0.75,0.55,0.65,4.5,128.65160529637922,5,ESPN
0.75,0.55,0.65,4.5,135.59880077048396,10,ESPN
0.75,0.55,0.65,4.5,150.39984752582433,100,ESPN
0.75,0.55,0.65,4.5,159.20489799283354,1000,ESPN
0.75,0.55,0.65,4.5,165.33883931389502,10000,ESPN
0.75,0.6,0.65,4.5,107.2000000000002,1,ESPN
0.75,0.6,0.65,4.5,131.7378587220878,5,ESPN
0.75,0.6,0.65,4.5,138.62329851251025,10,ESPN
0.75,0.6,0.65,4.5,153.16503947485322,100,ESPN
0.75,0.6,0.65,4.5,161.69660675300992,1000,ESPN
0.75,0.6,0.65,4.5,167.58838782586736,10000,ESPN
0.75,0.65,0.65,4.5,110.40000000000018,1,ESPN
0.75,0.65,0.65,4.5,134.7542941640583,5,ESPN
0.75,0.65,0.65,4.5,141.54677562938386,10,ESPN
0.75,0.65,0.65,4.5,155.7268298049844,100,ESPN
0.75,0.65,0.65,4.5,163.91933860392527,1000,ESPN
0.75,0.65,0.65,4.5,169.53863488966684,10000,ESPN
0.75,0.7,0.65,4.5,113.60000000000016,1,ESPN
0.75,0.7,0.65,4.5,137.69938962520712,5,ESPN
0.75,0.7,0.65,4.5,144.3661291366876,10,ESPN
0.75,0.7,0.65,4.5,158.07139330644296,100,ESPN
0.75,0.7,0.65,4.5,165.8566108087886,1000,ESPN
0.75,0.7,0.65,4.5,171.17587754635167,10000,ESPN
0.75,0.75,0.65,4.5,116.80000000000015,1,ESPN
0.75,0.75,0.65,4.5,140.57062094376187,5,ESPN
0.75,0.75,0.65,4.5,147.07602368561436,10,ESPN
0.75,0.75,0.65,4.5,160.17460627703065,100,ESPN
0.75,0.75,0.65,4.5,167.4806254757044,1000,ESPN
0.75,0.75,0.65,4.5,172.47492915264334,10000,ESPN
0.75,0.8,0.65,4.5,120.00000000000014,1,ESPN
0.75,0.8,0.65,4.5,143.36406496556882,5,ESPN
0.75,0.8,0.65,4.5,149.66774140567884,10,ESPN
0.75,0.8,0.65,4.5,161.99574286075122,100,ESPN
0.75,0.8,0.65,4.5,168.74638381038662,1000,ESPN
0.75,0.8,0.65,4.5,173.3926511217845,10000,ESPN
0.75,0.8500000000000001,0.65,4.5,123.20000000000012,1,ESPN
0.75,0.8500000000000001,0.65,4.5,146.0731996609872,5,ESPN
0.75,0.8500000000000001,0.65,4.5,152.12594790313992,10,ESPN
0.75,0.8500000000000001,0.65,4.5,163.4639565498448,100,ESPN
0.75,0.8500000000000001,0.65,4.5,169.57792837813403,1000,ESPN
0.75,0.8500000000000001,0.65,4.5,173.8523905759869,10000,ESPN
0.75,0.9,0.65,4.5,126.4000000000001,1,ESPN
0.75,0.9,0.65,4.5,148.68340629156057,5,ESPN
0.75,0.9,0.65,4.5,154.41648866623595,10,ESPN
0.75,0.9,0.65,4.5,164.44334774828047,100,ESPN
0.75,0.9,0.65,4.5,169.8291762939071,1000,ESPN
0.75,0.9,0.65,4.5,173.69930536547912,10000,ESPN
0.75,0.95,0.65,4.5,129.60000000000008,1,ESPN
0.75,0.95,0.65,4.5,151.1351102418326,5,ESPN
0.75,0.95,0.65,4.5,156.42039821859726,10,ESPN
0.75,0.95,0.65,4.5,164.58960425233872,100,ESPN
0.75,0.95,0.65,4.5,169.11950685360858,1000,ESPN
0.75,0.95,0.65,4.5,172.5146916845343,10000,ESPN
0.75,1,0.65,4.5,132.80000000000007,1,ESPN
0.75,1,0.65,4.5,152.775829215981,5,ESPN
0.75,1,0.65,4.5,157.0599429924505,10,ESPN
0.75,1,0.65,4.5,159.99631394472465,100,ESPN
0.75,1,0.65,4.5,160.00000000000003,1000,ESPN
0.75,1,0.65,4.5,160.00000000000003,10000,ESPN
0.75,0.5,0.7,4.5,102.40000000000023,1,ESPN
0.75,0.5,0.7,4.5,126.17216158738653,5,ESPN
0.75,0.5,0.7,4.5,132.91554663849445,10,ESPN
0.75,0.5,0.7,4.5,147.615061991574,100,ESPN
0.75,0.5,0.7,4.5,156.5711355311938,1000,ESPN
0.75,0.5,0.7,4.5,162.88945379091103,10000,ESPN
0.75,0.55,0.7,4.5,105.6000000000002,1,ESPN
0.75,0.55,0.7,4.5,129.32428552141312,5,ESPN
0.75,0.55,0.7,4.5,136.0344492103863,10,ESPN
0.75,0.55,0.7,4.5,150.56968408047783,100,ESPN
0.75,0.55,0.7,4.5,159.31868359967496,1000,ESPN
0.75,0.55,0.7,4.5,165.42907115020182,10000,ESPN
0.75,0.6,0.7,4.5,108.8000000000002,1,ESPN
0.75,0.6,0.7,4.5,132.4033661593519,5,ESPN
0.75,0.6,0.7,4.5,139.04922291101386,10,ESPN
0.75,0.6,0.7,4.5,153.32533234369623,100,ESPN
0.75,0.6,0.7,4.5,161.8047453865692,1000,ESPN
0.75,0.6,0.7,4.5,167.67420729620463,10000,ESPN
0.75,0.65,0.7,4.5,112.00000000000016,1,ESPN
0.75,0.65,0.7,4.5,135.4084506342234,5,ESPN
0.75,0.65,0.7,4.5,141.95813959015126,10,ESPN
0.75,0.65,0.7,4.5,155.87545561801323,100,ESPN
0.75,0.65,0.7,4.5,164.021581426771,1000,ESPN
0.75,0.65,0.7,4.5,169.61989901116632,10000,ESPN
0.75,0.7,0.7,4.5,115.20000000000016,1,ESPN
0.75,0.7,0.7,4.5,138.3375275202034,5,ESPN
0.75,0.7,0.7,4.5,144.75740770297483,10,ESPN
0.75,0.7,0.7,4.5,158.20642569276805,100,ESPN
0.75,0.7,0.7,4.5,165.95286771041054,1000,ESPN
0.75,0.7,0.7,4.5,171.25250752357752,10000,ESPN
0.75,0.75,0.7,4.5,118.40000000000016,1,ESPN
0.75,0.75,0.7,4.5,141.18725229772812,5,ESPN
0.75,0.75,0.7,4.5,147.4404999858667,10,ESPN
0.75,0.75,0.7,4.5,160.29455579426457,100,ESPN
0.75,0.75,0.7,4.5,167.5709314536026,1000,ESPN
0.75,0.75,0.7,4.5,172.546907617692,10000,ESPN
0.75,0.8,0.7,4.5,121.60000000000014,1,ESPN
0.75,0.8,0.7,4.5,143.9523269388792,5,ESPN
0.75,0.8,0.7,4.5,149.99660741197673,10,ESPN
0.75,0.8,0.7,4.5,162.10003113911583,100,ESPN
0.75,0.8,0.7,4.5,168.8308281111228,1000,ESPN
0.75,0.8,0.7,4.5,173.4600163124492,10000,ESPN
0.75,0.8500000000000001,0.7,4.5,124.80000000000013,1,ESPN
0.75,0.8500000000000001,0.7,4.5,146.62375700128496,5,ESPN
0.75,0.8500000000000001,0.7,4.5,152.40648885784236,10,ESPN
0.75,0.8500000000000001,0.7,4.5,163.55375975212326,100,ESPN
0.75,0.8500000000000001,0.7,4.5,169.65652600681037,1000,ESPN
0.75,0.8500000000000001,0.7,4.5,173.91521007033214,10000,ESPN
0.75,0.9,0.7,4.5,128.0000000000001,1,ESPN
0.75,0.9,0.7,4.5,149.1817905734269,5,ESPN
0.75,0.9,0.7,4.5,154.62795782425934,10,ESPN
0.75,0.9,0.7,4.5,164.52302173799094,100,ESPN
0.75,0.9,0.7,4.5,169.90165459127323,1000,ESPN
0.75,0.9,0.7,4.5,173.7575399612845,10000,ESPN
0.75,0.95,0.7,4.5,131.20000000000007,1,ESPN
0.75,0.95,0.7,4.5,151.55308321508056,5,ESPN
0.75,0.95,0.7,4.5,156.5224163522798,10,ESPN
0.75,0.95,0.7,4.5,164.6706994274203,100,ESPN
0.75,0.95,0.7,4.5,169.1841932858936,1000,ESPN
0.75,0.95,0.7,4.5,172.56685680456417,10000,ESPN
0.75,1,0.7,4.5,134.4000000000001,1,ESPN
0.75,1,0.7,4.5,152.99999325945603,5,ESPN
0.75,1,0.7,4.5,156.9001778221526,10,ESPN
0.75,1,0.7,4.5,159.9804515241771,100,ESPN
0.75,1,0.7,4.5,159.99999999999972,1000,ESPN
0.75,1,0.7,4.5,160.00000000000003,10000,ESPN
0.75,0.5,0.75,4.5,104.0000000000002,1,ESPN
0.75,0.5,0.75,4.5,126.62199342200974,5,ESPN
0.75,0.5,0.75,4.5,133.11880002753333,10,ESPN
0.75,0.5,0.75,4.5,147.6172555885962,100,ESPN
0.75,0.5,0.75,4.5,156.5656501835803,1000,ESPN
0.75,0.5,0.75,4.5,162.89378827820065,10000,ESPN
0.75,0.55,0.75,4.5,107.2000000000002,1,ESPN
0.75,0.55,0.75,4.5,129.76977029246558,5,ESPN
0.75,0.55,0.75,4.5,136.23126708095822,10,ESPN
0.75,0.55,0.75,4.5,150.56548885885903,100,ESPN
0.75,0.55,0.75,4.5,159.31048425046632,1000,ESPN
0.75,0.55,0.75,4.5,165.43212954668851,10000,ESPN
0.75,0.6,0.75,4.5,110.40000000000018,1,ESPN
0.75,0.6,0.75,4.5,132.8394938633915,5,ESPN
0.75,0.6,0.75,4.5,139.2345258492709,10,ESPN
0.75,0.6,0.75,4.5,153.31333038312306,100,ESPN
0.75,0.6,0.75,4.5,161.79428224782305,1000,ESPN
0.75,0.6,0.75,4.5,167.67626193587702,10000,ESPN
0.75,0.65,0.75,4.5,113.60000000000016,1,ESPN
0.75,0.65,0.75,4.5,135.82984264576936,5,ESPN
0.75,0.65,0.75,4.5,142.12644160528802,10,ESPN
0.75,0.65,0.75,4.5,155.85447722406985,100,ESPN
0.75,0.65,0.75,4.5,164.00952975900435,1000,ESPN
0.75,0.65,0.75,4.5,169.6212483762779,10000,ESPN
0.75,0.7,0.75,4.5,116.80000000000015,1,ESPN
0.75,0.7,0.75,4.5,138.73811624321098,5,ESPN
0.75,0.7,0.75,4.5,144.90246829606517,10,ESPN
0.75,0.7,0.75,4.5,158.1757319882441,100,ESPN
0.75,0.7,0.75,4.5,165.94013081238865,1000,ESPN
0.75,0.7,0.75,4.5,171.25347079386663,10000,ESPN
0.75,0.75,0.75,4.5,120.00000000000011,1,ESPN
0.75,0.75,0.75,4.5,141.55980892644394,5,ESPN
0.75,0.75,0.75,4.5,147.55478936561474,10,ESPN
0.75,0.75,0.75,4.5,160.25417896071406,100,ESPN
0.75,0.75,0.75,4.5,167.55860996774587,1000,ESPN
0.75,0.75,0.75,4.5,172.5478238854914,10000,ESPN
0.75,0.8,0.75,4.5,123.20000000000012,1,ESPN
0.75,0.8,0.75,4.5,144.28765772239504,5,ESPN
0.75,0.8,0.75,4.5,150.07037728081465,10,ESPN
0.75,0.8,0.75,4.5,162.05139003459587,100,ESPN
0.75,0.8,0.75,4.5,168.82014250393112,1000,ESPN
0.75,0.8,0.75,4.5,173.46125059289054,10000,ESPN
0.75,0.8500000000000001,0.75,4.5,126.4000000000001,1,ESPN
0.75,0.8500000000000001,0.75,4.5,146.90910840250035,5,ESPN
0.75,0.8500000000000001,0.75,4.5,152.42598901071406,10,ESPN
0.75,0.8500000000000001,0.75,4.5,163.5007526980775,100,ESPN
0.75,0.8500000000000001,0.75,4.5,169.64869104690632,1000,ESPN
0.75,0.8500000000000001,0.75,4.5,173.9171654389616,10000,ESPN
0.75,0.9,0.75,4.5,129.60000000000008,1,ESPN
0.75,0.9,0.75,4.5,149.39705365297877,5,ESPN
0.75,0.9,0.75,4.5,154.5716685596175,10,ESPN
0.75,0.9,0.75,4.5,164.47393978445015,100,ESPN
0.75,0.9,0.75,4.5,169.8977695675762,1000,ESPN
0.75,0.9,0.75,4.5,173.7606506421432,10000,ESPN
0.75,0.95,0.75,4.5,132.80000000000007,1,ESPN
0.75,0.95,0.75,4.5,151.6589012280141,5,ESPN
0.75,0.95,0.75,4.5,156.3509026866853,10,ESPN
0.75,0.95,0.75,4.5,164.64310673662007,100,ESPN
0.75,0.95,0.75,4.5,169.18511563433023,1000,ESPN
0.75,0.95,0.75,4.5,172.57073723141983,10000,ESPN
0.75,1,0.75,4.5,136.00000000000006,1,ESPN
0.75,1,0.75,4.5,152.84290647506717,5,ESPN
0.75,1,0.75,4.5,156.46155315357197,10,ESPN
0.75,1,0.75,4.5,159.92973564152888,100,ESPN
0.75,1,0.75,4.5,159.99999996381612,1000,ESPN
0.75,1,0.75,4.5,160.00000000000003,10000,ESPN
0.75,0.5,0.8,4.5,105.60000000000024,1,ESPN
0.75,0.5,0.8,4.5,126.83249134277568,5,ESPN
0.75,0.5,0.8,4.5,133.06322350063402,10,ESPN
0.75,0.5,0.8,4.5,147.411524850966,100,ESPN
0.75,0.5,0.8,4.5,156.40228489879274,1000,ESPN
0.75,0.5,0.8,4.5,162.7824379748219,10000,ESPN
0.75,0.55,0.8,4.5,108.8000000000002,1,ESPN
0.75,0.55,0.8,4.5,129.97455046671132,5,ESPN
0.75,0.55,0.8,4.5,136.16778834251116,10,ESPN
0.75,0.55,0.8,4.5,150.35417234449437,100,ESPN
0.75,0.55,0.8,4.5,159.14703542949584,1000,ESPN
0.75,0.55,0.8,4.5,165.3230427939468,10000,ESPN
0.75,0.6,0.8,4.5,112.00000000000016,1,ESPN
0.75,0.6,0.8,4.5,133.0322522574508,5,ESPN
0.75,0.6,0.8,4.5,139.15731153020783,10,ESPN
0.75,0.6,0.8,4.5,153.0957107595164,100,ESPN
0.75,0.6,0.8,4.5,161.63219148979334,1000,ESPN
0.75,0.6,0.8,4.5,167.57037304686958,10000,ESPN
0.75,0.65,0.8,4.5,115.20000000000016,1,ESPN
0.75,0.65,0.8,4.5,136.00377018583157,5,ESPN
0.75,0.65,0.8,4.5,142.02921755143535,10,ESPN
0.75,0.65,0.8,4.5,155.63021716382556,100,ESPN
0.75,0.65,0.8,4.5,163.8505738102217,1000,ESPN
0.75,0.65,0.8,4.5,169.51947900799942,10000,ESPN
0.75,0.7,0.8,4.5,118.40000000000016,1,ESPN
0.75,0.7,0.8,4.5,138.8854686806465,5,ESPN
0.75,0.7,0.8,4.5,144.77815975865045,10,ESPN
0.75,0.7,0.8,4.5,157.9451160909215,100,ESPN
0.75,0.7,0.8,4.5,165.78646696203583,1000,ESPN
0.75,0.7,0.8,4.5,171.15671826136162,10000,ESPN
0.75,0.75,0.8,4.5,121.60000000000012,1,ESPN
0.75,0.75,0.8,4.5,141.67126612560998,5,ESPN
0.75,0.75,0.8,4.5,147.3949849661775,10,ESPN
0.75,0.75,0.8,4.5,160.01852398504855,100,ESPN
0.75,0.75,0.8,4.5,167.4127857046949,1000,ESPN
0.75,0.75,0.8,4.5,172.45695591531052,10000,ESPN
0.75,0.8,0.8,4.5,124.80000000000013,1,ESPN
0.75,0.8,0.8,4.5,144.35122836927178,5,ESPN
0.75,0.8,0.8,4.5,149.86444190497625,10,ESPN
0.75,0.8,0.8,4.5,161.81375363158006,100,ESPN
0.75,0.8,0.8,4.5,168.68505880934396,1000,ESPN
0.75,0.8,0.8,4.5,173.37712007613172,10000,ESPN
0.75,0.8500000000000001,0.8,4.5,128.0000000000001,1,ESPN
0.75,0.8500000000000001,0.8,4.5,146.9079718296729,5,ESPN
0.75,0.8500000000000001,0.8,4.5,152.15948312096108,10,ESPN
0.75,0.8500000000000001,0.8,4.5,163.2672137009685,100,ESPN
0.75,0.8500000000000001,0.8,4.5,169.52754029112847,1000,ESPN
0.75,0.8500000000000001,0.8,4.5,173.84066993697962,10000,ESPN
0.75,0.9,0.8,4.5,131.2000000000001,1,ESPN
0.75,0.9,0.8,4.5,149.30453641345267,5,ESPN
0.75,0.9,0.8,4.5,154.22332455994888,10,ESPN
0.75,0.9,0.8,4.5,164.25604482275273,100,ESPN
0.75,0.9,0.8,4.5,169.79406529938822,1000,ESPN
0.75,0.9,0.8,4.5,173.69290343833737,10000,ESPN
