wp,n,k,p,q,r
2.9958344764512888e-5,1,1000,0.75,0.4,0.55
2.992785461362838e-4,10,1000,0.75,0.4,0.55
0.002963122892721527,100,1000,0.75,0.4,0.55
0.027230093566860146,1000,1000,0.75,0.4,0.55
0.1750659101371812,10000,1000,0.75,0.4,0.55
0.5431130970159079,100000,1000,0.75,0.4,0.55
0.857319753985339,1000000,1000,0.75,0.4,0.55
0.9700596124685541,10000000,1000,0.75,0.4,0.55
0.9947352812139689,100000000,1000,0.75,0.4,0.55
1.8646117268110896e-6,1,10000,0.75,0.4,0.55
1.8644481889157043e-5,10,10000,0.75,0.4,0.55
1.8628182667662185e-4,100,10000,0.75,0.4,0.55
0.0018470226551567603,1000,10000,0.75,0.4,0.55
0.017205688191269726,10000,10000,0.75,0.4,0.55
0.11929127067847939,100000,10000,0.75,0.4,0.55
0.43372429471922674,1000000,10000,0.75,0.4,0.55
0.7904231364031415,10000000,10000,0.75,0.4,0.55
0.9522477469562268,100000000,10000,0.75,0.4,0.55
1.276090388628496e-7,1,100000,0.75,0.4,0.55
1.2760797976098506e-6,10,100000,0.75,0.4,0.55
1.2759739332756664e-5,100,100000,0.75,0.4,0.55
1.2749198002589204e-4,1000,100000,0.75,0.4,0.55
0.001264778220392682,10000,100000,0.75,0.4,0.55
0.011859101634905082,100000,100000,0.75,0.4,0.55
0.08581797766978617,1000000,100000,0.75,0.4,0.55
0.3476810590533798,10000000,100000,0.75,0.4,0.55
0.7179272575534963,100000000,100000,0.75,0.4,0.55
9.337712629834603e-9,1,1000000,0.75,0.4,0.55
9.337704779886119e-8,10,1000000,0.75,0.4,0.55
9.337626292448505e-7,100,1000000,0.75,0.4,0.55
9.33684186845348e-6,1000,1000000,0.75,0.4,0.55
9.329042245339968e-5,10000,1000000,0.75,0.4,0.55
9.25474046284797e-4,100000,1000000,0.75,0.4,0.55
0.008694027210861542,1000000,1000000,0.75,0.4,0.55
0.06488649713929516,10000000,1000000,0.75,0.4,0.55
0.2808697501166599,100000000,1000000,0.75,0.4,0.55
7.197257325249023e-10,1,10000000,0.75,0.4,0.55
7.197256694660387e-9,10,10000000,0.75,0.4,0.55
7.197250367832765e-8,100,10000000,0.75,0.4,0.55
7.197187118007616e-7,1000,10000000,0.75,0.4,0.55
7.196555169923459e-6,10000,10000000,0.75,0.4,0.55
7.190288045969547e-5,100000,10000000,0.75,0.4,0.55
7.13168746758477e-4,1000000,10000000,0.75,0.4,0.55
0.00670156821786769,10000000,10000000,0.75,0.4,0.55
0.04989467852644679,100000000,10000000,0.75,0.4,0.55
5.8071116627467894e-11,1,100000000,0.75,0.4,0.55
5.807111612858247e-10,10,100000000,0.75,0.4,0.55
5.807111038767742e-9,100,100000000,0.75,0.4,0.55
5.807105353224905e-8,1000,100000000,0.75,0.4,0.55
5.807048513949603e-7,10000,100000000,0.75,0.4,0.55
5.80648078504434e-6,100000,100000000,0.75,0.4,0.55
5.800864398104862e-5,1000000,100000000,0.75,0.4,0.55
5.748868758442841e-4,10000000,100000000,0.75,0.4,0.55
0.00539915870838885,100000000,100000000,0.75,0.4,0.55
0.31850017607398445,1,1,0.75,0.45,0.55
0.768848686377694,10,1,0.75,0.45,0.55
0.9532431576634075,100,1,0.75,0.45,0.55
0.9921325037115181,1000,1,0.75,0.45,0.55
0.9987845944350996,10000,1,0.75,0.45,0.55
0.9998222396625216,100000,1,0.75,0.45,0.55
0.9999750265889518,1000000,1,0.75,0.45,0.55
0.9999966022130646,10000000,1,0.75,0.45,0.55
0.9999995519550879,100000000,1,0.75,0.45,0.55
0.028590114446963924,1,10,0.75,0.45,0.55
0.2120049924497678,10,10,0.75,0.45,0.55
0.6633434622137233,100,10,0.75,0.45,0.55
0.9265912684447903,1000,10,0.75,0.45,0.55
0.9879962611401948,10000,10,0.75,0.45,0.55
0.9982260775041589,100000,10,0.75,0.45,0.55
0.9997503480494782,1000000,10,0.75,0.45,0.55
0.9999660238284881,10000000,10,0.75,0.45,0.55
0.9999955195852065,100000000,10,0.75,0.45,0.55
0.0018066579313844634,1,100,0.75,0.45,0.55
0.017610309328591634,10,100,0.75,0.45,0.55
0.14256954195871124,100,100,0.75,0.45,0.55
0.5573854162853293,1000,100,0.75,0.45,0.55
0.8929828059878885,10000,100,0.75,0.45,0.55
0.9826187624275059,100000,100,0.75,0.45,0.55
0.9975116565943158,1000000,100,0.75,0.45,0.55
0.9996604079265058,10000000,100,0.75,0.45,0.55
0.9999551992843597,100000000,100,0.75,0.45,0.55
1.24804508923786e-4,1,1000,0.75,0.45,0.55
0.0012454956270752905,10,1000,0.75,0.45,0.55
0.012208499700369333,100,1000,0.75,0.45,0.55
0.10330055265214787,1000,1000,0.75,0.45,0.55
0.4682498328024275,10000,1000,0.75,0.45,0.55
0.8543764077755903,100000,1000,0.75,0.45,0.55
0.975896677493193,1000000,1000,0.75,0.45,0.55
0.9966209021770631,10000000,1000,0.75,0.45,0.55
0.9995523356276159,100000000,1000,0.75,0.45,0.55
9.411982787854863e-6,1,10000,0.75,0.45,0.55
9.410310599514288e-5,10,10000,0.75,0.45,0.55
9.393647163387535e-4,100,10000,0.75,0.45,0.55
0.009232546512858845,1000,10000,0.75,0.45,0.55
0.07994712593344952,10000,10000,0.75,0.45,0.55
0.3981877150348707,100000,10000,0.75,0.45,0.55
0.8131643904921297,1000000,10000,0.75,0.45,0.55
0.9677646702914605,10000000,10000,0.75,0.45,0.55
0.995557196945538,100000000,10000,0.75,0.45,0.55
7.545326498978581e-7,1,100000,0.75,0.45,0.55
7.545202353330855e-6,10,100000,0.75,0.45,0.55
7.543961367764746e-5,100,100000,0.75,0.45,0.55
7.531598269681526e-4,1000,100000,0.75,0.45,0.55
0.007412346714710191,10000,100000,0.75,0.45,0.55
0.06500639552347212,100000,100000,0.75,0.45,0.55
0.3439901334807269,1000000,100000,0.75,0.45,0.55
0.7706661499559144,10000000,100000,0.75,0.45,0.55
0.9585810334991557,100000000,100000,0.75,0.45,0.55
6.32589028317793e-8,1,1000000,0.75,0.45,0.55
6.325880189975405e-7,10,1000000,0.75,0.45,0.55
6.325779262909495e-6,100,1000000,0.75,0.45,0.55
6.324770423745989e-5,1000,1000000,0.75,0.45,0.55
6.314724862639426e-4,10000,1000000,0.75,0.45,0.55
0.006218225006426241,100000,1000000,0.75,0.45,0.55
0.05495638257203691,1000000,1000000,0.75,0.45,0.55
0.3011286094033642,10000000,1000000,0.75,0.45,0.55
0.730673416909046,100000000,1000000,0.75,0.45,0.55
5.474706503379974e-9,1,10000000,0.75,0.45,0.55
5.4747056122183806e-8,10,10000000,0.75,0.45,0.55
5.474696703497115e-7,100,10000000,0.75,0.45,0.55
5.4746076175060514e-6,1000,10000000,0.75,0.45,0.55
5.473717184520071e-5,10000,10000000,0.75,0.45,0.55
5.464854969276353e-4,100000,10000000,0.75,0.45,0.55
0.005380008338350436,1000000,10000000,0.75,0.45,0.55
0.04749142804546698,10000000,10000000,0.75,0.45,0.55
0.2741747193710555,100000000,10000000,0.75,0.45,0.55
4.929250678228973e-10,1,100000000,0.75,0.45,0.55
4.929250599619825e-9,10,100000000,0.75,0.45,0.55
4.929249793189459e-8,100,100000000,0.75,0.45,0.55
4.929241745111545e-7,1000,100000000,0.75,0.45,0.55
4.9291612715988565e-6,10000,100000000,0.75,0.45,0.55
4.9283570266721996e-5,100000,100000000,0.75,0.45,0.55
4.920362882235482e-4,1000000,100000000,0.75,0.45,0.55
0.004844714136210207,10000000,100000000,0.75,0.45,0.55
0.0430890430383251,100000000,100000000,0.75,0.45,0.55
0.4237726401167498,1,1,0.75,0.5,0.55
0.8631968189866682,10,1,0.75,0.5,0.55
0.9809763128363984,100,1,0.75,0.5,0.55
0.9976799818432401,1000,1,0.75,0.5,0.55
0.9997294719493093,10000,1,0.75,0.5,0.55
0.99996921670266,100000,1,0.75,0.5,0.55
0.9999965645784659,1000000,1,0.75,0.5,0.55
0.999999627218839,10000000,1,0.75,0.5,0.55
0.9999999583580877,100000000,1,0.75,0.5,0.55
0.059141255518387136,1,10,0.75,0.5,0.55
0.37380065571927906,10,10,0.75,0.5,0.55
0.8370281775414954,100,10,0.75,0.5,0.55
0.9772902387688961,1000,10,0.75,0.5,0.55
0.9973019442826122,10000,10,0.75,0.5,0.55
0.999692266299499,100000,10,0.75,0.5,0.55
0.9999656470804115,1000000,10,0.75,0.5,0.55
0.9999962722050992,10000000,10,0.75,0.5,0.55
0.9999995835810934,100000000,10,0.75,0.5,0.55
0.005269311457867423,1,100,0.75,0.5,0.55
0.04995477386171333,10,100,0.75,0.5,0.55
0.33294292595139036,100,100,0.75,0.5,0.55
0.8122888454930041,1000,100,0.75,0.5,0.55
0.9737193934126702,10000,100,0.75,0.5,0.55
0.996932550671663,100000,100,0.75,0.5,0.55
0.9996566003157846,1000000,100,0.75,0.5,0.55
0.9999627237216113,10000000,100,0.75,0.5,0.55
0.999995835832746,100000000,100,0.75,0.5,0.55
4.660101299752659e-4,1,1000,0.75,0.5,0.55
0.004636644629584957,10,1000,0.75,0.5,0.55
0.04416048641269545,100,1000,0.75,0.5,0.55
0.30390391178901355,1000,1000,0.75,0.5,0.55
0.7904638527136222,10000,1000,0.75,0.5,0.55
0.9702764027511096,100000,1000,0.75,0.5,0.55
0.9965788910150999,1000000,1000,0.75,0.5,0.55
0.9996274041654993,10000000,1000,0.75,0.5,0.55
0.9999583605085333,100000000,1000,0.75,0.5,0.55
4.26308620604285e-5,1,10000,0.75,0.5,0.55
4.261022323726983e-4,10,10000,0.75,0.5,0.55
0.004240514405588085,100,10000,0.75,0.5,0.55
0.040476180025922535,1000,10000,0.75,0.5,0.55
0.28342929284217744,10000,10000,0.75,0.5,0.55
0.7715113185417093,100000,10000,0.75,0.5,0.55
0.967018030589785,1000000,10000,0.75,0.5,0.55
0.9962906249349208,10000000,10000,0.75,0.5,0.55
0.9995838230513538,100000000,10000,0.75,0.5,0.55
4.008604333742726e-6,1,100000,0.75,0.5,0.55
4.008412360516985e-5,10,100000,0.75,0.5,0.55
4.0064938914591817e-4,100,100000,0.75,0.5,0.55
0.00398743449789181,1000,100000,0.75,0.5,0.55
0.03808439176567366,10000,100000,0.75,0.5,0.55
0.26873543804555083,100000,100000,0.75,0.5,0.55
0.7548023379950524,1000000,100000,0.75,0.5,0.55
0.9644613116136789,10000000,100000,0.75,0.5,0.55
0.9958598866118498,100000000,100000,0.75,0.5,0.55
3.853884518140018e-7,1,1000000,0.75,0.5,0.55
3.853865895530972e-6,10,1000000,0.75,0.5,0.55
3.853679682518904e-5,100,1000000,0.75,0.5,0.55
3.8518188506828863e-4,1000,1000000,0.75,0.5,0.55
0.0038333391965098694,10000,1000000,0.75,0.5,0.55
0.03660350976355499,100000,1000000,0.75,0.5,0.55
0.2584553918944048,1000000,1000000,0.75,0.5,0.55
0.7422717416533782,10000000,1000000,0.75,0.5,0.55
0.9606335945592761,100000000,1000000,0.75,0.5,0.55
3.7629802852786475e-8,1,10000000,0.75,0.5,0.55
3.762978409732112e-7,10,10000000,0.75,0.5,0.55
3.762959655815593e-6,100,10000000,0.75,0.5,0.55
3.7627721295528206e-5,1000,10000000,0.75,0.5,0.55
3.760898314904841e-4,10000,10000000,0.75,0.5,0.55
0.003742303544575312,100000,10000000,0.75,0.5,0.55
0.035694496547830745,1000000,10000000,0.75,0.5,0.55
0.25342081455933657,10000000,10000000,0.75,0.5,0.55
0.7313518480170111,100000000,10000000,0.75,0.5,0.55
3.7544884706129275e-9,1,100000000,0.75,0.5,0.55
3.754488272586778e-8,10,100000000,0.75,0.5,0.55
3.754486303839181e-7,100,100000000,0.75,0.5,0.55
3.7544666072780952e-6,1000,100000000,0.75,0.5,0.55
3.75426965603482e-5,10000,100000000,0.75,0.5,0.55
3.7523017200367047e-4,100000,100000000,0.75,0.5,0.55
0.0037327781195429046,1000000,100000000,0.75,0.5,0.55
0.03551496728731526,10000000,100000000,0.75,0.5,0.55
0.2459484600455515,100000000,100000000,0.75,0.5,0.55
0.5356502894044526,1,1,0.75,0.55,0.55
0.9257745496024687,10,1,0.75,0.55,0.55
0.9927922038414931,100,1,0.75,0.55,0.55
0.9993365267195838,1000,1,0.75,0.55,0.55
0.9999386156742144,10000,1,0.75,0.55,0.55
0.99999428326635,100000,1,0.75,0.55,0.55
0.9999994648510013,1000000,1,0.75,0.55,0.55
0.9999999497713468,10000000,1,0.75,0.55,0.55
0.9999999952899619,100000000,1,0.75,0.55,0.55
0.11122419933594323,1,10,0.75,0.55,0.55
0.5625949318378363,10,10,0.75,0.55,0.55
0.9326199625998277,100,10,0.75,0.55,0.55
0.993408509376181,1000,10,0.75,0.55,0.55
0.9993865380238954,10000,10,0.75,0.55,0.55
0.9999428360671835,100000,10,0.75,0.55,0.55
0.999994648540785,1000000,10,0.75,0.55,0.55
0.9999994977137409,10000000,10,0.75,0.55,0.55
0.9999999528996184,100000000,10,0.75,0.55,0.55
0.01382100397806738,1,100,0.75,0.55,0.55
0.12319539929453417,10,100,0.75,0.55,0.55
0.5887371656406245,100,100,0.75,0.55,0.55
0.9381022630200035,1000,100,0.75,0.55,0.55
0.9939032288769413,10000,100,0.75,0.55,0.55
0.9994287007949234,100000,100,0.75,0.55,0.55
0.9999464884850375,1000000,100,0.75,0.55,0.55
0.9999949771650066,10000000,100,0.75,0.55,0.55
0.9999995289964412,100000000,100,0.75,0.55,0.55
0.0015637935252434483,1,1000,0.75,0.55,0.55
0.015420145585565459,10,1000,0.75,0.55,0.55
0.13537800264374364,100,1000,0.75,0.55,0.55
0.6115247668109326,1000,1000,0.75,0.55,0.55
0.942557986444622,10000,1000,0.75,0.55,0.55
0.9943207768032785,100000,1000,0.75,0.55,0.55
0.9994651923530108,1000000,1000,0.75,0.55,0.55
0.999949774409632,10000000,1000,0.75,0.55,0.55
0.9999952899903507,100000000,1000,0.75,0.55,0.55
1.738042549980074e-4,1,10000,0.75,0.55,0.55
0.0017352438413837385,10,10000,0.75,0.55,0.55
0.017077598437402808,100,10000,0.75,0.55,0.55
0.14752399805743174,1000,10000,0.75,0.55,0.55
0.6316109107492575,10000,10000,0.75,0.55,0.55
0.9463586019703537,100000,10000,0.75,0.55,0.55
0.9946824591007538,1000000,10000,0.75,0.55,0.55
0.9994980198626032,10000000,10000,0.75,0.55,0.55
0.9999529024973326,100000000,10000,0.75,0.55,0.55
1.9208208103199085e-5,1,100000,0.75,0.55,0.55
1.9204685452078467e-4,10,100000,0.75,0.55,0.55
0.001916953368660114,100,100000,0.75,0.55,0.55
0.01882532856878676,1000,100000,0.75,0.55,0.55
0.1598232609863799,10000,100000,0.75,0.55,0.55
0.6498319451845583,100000,100000,0.75,0.55,0.55
0.949678493586699,1000000,100000,0.75,0.55,0.55
0.9950075863237596,10000000,100000,0.75,0.55,0.55
0.9995292841754227,100000000,100000,0.75,0.55,0.55
2.1204110267331596e-6,1,1000000,0.75,0.55,0.55
2.120366781248476e-5,10,1000000,0.75,0.55,0.55
2.119924434747178e-4,100,1000000,0.75,0.55,0.55
0.0021155117769549067,1000,1000000,0.75,0.55,0.55
0.020724389503304755,10000,1000000,0.75,0.55,0.55
0.17257233840946043,100000,1000000,0.75,0.55,0.55
0.6670901235388109,1000000,1000000,0.75,0.55,0.55
0.952639347274288,10000000,1000000,0.75,0.55,0.55
0.9953185826769001,100000000,1000000,0.75,0.55,0.55
2.3428758674198487e-7,1,10000000,0.75,0.55,0.55
2.3428703734435167e-6,10,10000000,0.75,0.55,0.55
2.3428154351531817e-5,100,10000000,0.75,0.55,0.55
2.3422662062136282e-4,1000,10000000,0.75,0.55,0.55
0.0023367892605725277,10000,10000000,0.75,0.55,0.55
0.022835085920766045,100000,10000000,0.75,0.55,0.55
0.18651401742424192,1000000,10000000,0.75,0.55,0.55
0.6821941561097739,10000000,10000000,0.75,0.55,0.55
0.9555928634136168,100000000,10000000,0.75,0.55,0.55
2.5864376544657266e-8,1,100000000,0.75,0.55,0.55
2.5864369459583294e-7,10,100000000,0.75,0.55,0.55
2.586429860572056e-6,100,100000000,0.75,0.55,0.55
2.5863590093676904e-5,1000,100000000,0.75,0.55,0.55
2.585650734222567e-4,10000,100000000,0.75,0.55,0.55
0.002578591588499077,100000,100000000,0.75,0.55,0.55
0.02510281703983464,1000000,100000000,0.75,0.55,0.55
0.19966907906955939,10000000,100000000,0.75,0.55,0.55
0.6998148897214969,100000000,100000000,0.75,0.55,0.55
0.6458533506210781,1,1,0.75,0.6000000000000001,0.55
0.962529458069771,10,1,0.75,0.6000000000000001,0.55
0.9973298583233167,100,1,0.75,0.6000000000000001,0.55
0.999801053214667,1000,1,0.75,0.6000000000000001,0.55
0.9999842649068839,10000,1,0.75,0.6000000000000001,0.55
0.9999987040824978,100000,1,0.75,0.6000000000000001,0.55
0.9999998902819981,1000000,1,0.75,0.6000000000000001,0.55
0.9999999905258199,10000000,1,0.75,0.6000000000000001,0.55
0.9999999991699811,100000000,1,0.75,0.6000000000000001,0.55
0.19078626755633554,1,10,0.75,0.6000000000000001,0.55
0.7332828409379083,10,10,0.75,0.6000000000000001,0.55
0.9740950611877647,100,10,0.75,0.6000000000000001,0.55
0.9980152586857433,1000,10,0.75,0.6000000000000001,0.55
0.9998426801661604,10000,10,0.75,0.6000000000000001,0.55
0.9999870410481948,100000,10,0.75,0.6000000000000001,0.55
0.9999989028216815,1000000,10,0.75,0.6000000000000001,0.55
0.9999999052582117,10000000,10,0.75,0.6000000000000001,0.55
0.9999999916998096,100000000,10,0.75,0.6000000000000001,0.55
0.032662915381598136,1,100,0.75,0.6000000000000001,0.55
0.2573177621039374,10,100,0.75,0.6000000000000001,0.55
0.7986310238365275,100,100,0.75,0.6000000000000001,0.55
0.9806107543172917,1000,100,0.75,0.6000000000000001,0.55
0.9984299028161523,10000,100,0.75,0.6000000000000001,0.55
0.999870432798331,100000,100,0.75,0.6000000000000001,0.55
0.9999890283870186,1000000,100,0.75,0.6000000000000001,0.55
0.9999990525834693,10000000,100,0.75,0.6000000000000001,0.55
0.9999999169981044,100000000,100,0.75,0.6000000000000001,0.55
0.004724509276538188,1,1000,0.75,0.6000000000000001,0.55
0.0453858752121775,10,1000,0.75,0.6000000000000001,0.55
0.3255536260329357,100,1000,0.75,0.6000000000000001,0.55
0.8412601593601714,1000,1000,0.75,0.6000000000000001,0.55
0.9846008460570216,10000,1000,0.75,0.6000000000000001,0.55
0.9987065539771607,100000,1000,0.75,0.6000000000000001,0.55
0.9998903008869781,1000000,1000,0.75,0.6000000000000001,0.55
0.9999905259702282,10000000,1000,0.75,0.6000000000000001,0.55
0.9999991699821584,100000000,1000,0.75,0.6000000000000001,0.55
6.391858818031776e-4,1,10000,0.75,0.6000000000000001,0.55
0.006354215739551317,10,10000,0.75,0.6000000000000001,0.55
0.06001859641768348,100,10000,0.75,0.6000000000000001,0.55
0.38858487558527327,1000,10000,0.75,0.6000000000000001,0.55
0.8699184789311238,10000,10000,0.75,0.6000000000000001,0.55
0.9872826711496052,100000,10000,0.75,0.6000000000000001,0.55
0.998904706467315,1000000,10000,0.75,0.6000000000000001,0.55
0.9999052732529592,10000000,10000,0.75,0.6000000000000001,0.55
0.9999916999330543,100000000,10000,0.75,0.6000000000000001,0.55
8.324404994278926e-5,1,100000,0.75,0.6000000000000001,0.55
8.317547832545665e-4,10,100000,0.75,0.6000000000000001,0.55
0.008249658101050484,100,100000,0.75,0.6000000000000001,0.55
0.07632176144998401,1000,100000,0.75,0.6000000000000001,0.55
0.4448184941441939,10000,100000,0.75,0.6000000000000001,0.55
0.8903548712850349,100000,100000,0.75,0.6000000000000001,0.55
0.9892128690896861,1000000,100000,0.75,0.6000000000000001,0.55
0.9990540844434735,10000000,100000,0.75,0.6000000000000001,0.55
0.9999170104747181,100000000,100000,0.75,0.6000000000000001,0.55
1.0575678357873432e-5,1,1000000,0.75,0.6000000000000001,0.55
1.0574493709709855e-4,10,1000000,0.75,0.6000000000000001,0.55
0.0010562664279134407,100,1000000,0.75,0.6000000000000001,0.55
0.010446047226651801,1000,1000000,0.75,0.6000000000000001,0.55
0.09424058602370705,10000,1000000,0.75,0.6000000000000001,0.55
0.4945035405735013,100000,1000000,0.75,0.6000000000000001,0.55
0.9056675173510138,1000000,1000000,0.75,0.6000000000000001,0.55
0.9906729803610688,10000000,1000000,0.75,0.6000000000000001,0.55
0.9991712166055251,100000000,1000000,0.75,0.6000000000000001,0.55
1.3240315899156158e-6,1,10000000,0.75,0.6000000000000001,0.55
1.3240117450181913e-5,10,10000000,0.75,0.6000000000000001,0.55
1.3238133358929363e-4,100,10000000,0.75,0.6000000000000001,0.55
0.0013218332202884076,1000,10000000,0.75,0.6000000000000001,0.55
0.013024204528484493,10000,10000000,0.75,0.6000000000000001,0.55
0.11398617364401331,100000,10000000,0.75,0.6000000000000001,0.55
0.5384457599132106,1000000,10000000,0.75,0.6000000000000001,0.55
0.9175939112427643,10000000,10000000,0.75,0.6000000000000001,0.55
0.9918208743181245,100000000,10000000,0.75,0.6000000000000001,0.55
1.6241533734086715e-7,1,100000000,0.75,0.6000000000000001,0.55
1.6241502010137053e-6,10,100000000,0.75,0.6000000000000001,0.55
1.62411847793169e-5,100,100000000,0.75,0.6000000000000001,0.55
1.623801335003512e-4,1000,100000000,0.75,0.6000000000000001,0.55
0.0016206386636188695,10000,100000000,0.75,0.6000000000000001,0.55
0.015898587224335375,100000,100000000,0.75,0.6000000000000001,0.55
0.13458642109103255,1000000,100000000,0.75,0.6000000000000001,0.55
0.5775167386787445,10000000,100000000,0.75,0.6000000000000001,0.55
0.9271807977111464,100000000,100000000,0.75,0.6000000000000001,0.55
0.7462309773856007,1,1,0.75,0.65,0.55
0.9819769646082575,10,1,0.75,0.65,0.55
0.9989727019536645,100,1,0.75,0.65,0.55
0.9999317112828905,1000,1,0.75,0.65,0.55
0.9999949152073137,10000,1,0.75,0.65,0.55
0.9999995933097683,100000,1,0.75,0.65,0.55
0.9999999658816582,1000000,1,0.75,0.65,0.55
0.9999999970398373,10000000,1,0.75,0.65,0.55
0.9999999997368134,100000000,1,0.75,0.65,0.55
0.29949980295344486,1,10,0.75,0.65,0.55
0.8547454023091529,10,10,0.75,0.65,0.55
0.9898892845945663,100,10,0.75,0.65,0.55
0.9993179512414918,1000,10,0.75,0.65,0.55
0.9999491575202375,10000,10,0.75,0.65,0.55
0.9999959331388212,100000,10,0.75,0.65,0.55
0.9999996588169221,1000000,10,0.75,0.65,0.55
0.9999999703983752,10000000,10,0.75,0.65,0.55
0.9999999973681348,100000000,10,0.75,0.65,0.55
0.06964280661196108,1,100,0.75,0.65,0.55
0.4442693254959389,10,100,0.75,0.65,0.55
0.9120023275971453,100,100,0.75,0.65,0.55
0.9932615467660301,1000,100,0.75,0.65,0.55
0.9994921186877861,10000,100,0.75,0.65,0.55
0.9999593355011681,100000,100,0.75,0.65,0.55
0.9999965882035177,1000000,100,0.75,0.65,0.55
0.9999997039840534,10000000,100,0.75,0.65,0.55
0.9999999736813485,100000000,100,0.75,0.65,0.55
