eMaxScore,n,score_method,p1,p2,p3,p4,p5,p6,q1,q2,q3,q4,q5,q6
23.678231702017975,1000,Hamming,1,1,1,1,1,1,0.2,0.2,0.2,0.2,0.2,0.2
25.932090219468712,10000,Hamming,1,1,1,1,1,1,0.2,0.2,0.2,0.2,0.2,0.2
12.6,1,Hamming,1,1,1,1,1,1,0.2,0.2,0.2,0.2,0.2,0.2
16.356066323878196,5,Hamming,1,1,1,1,1,1,0.2,0.2,0.2,0.2,0.2,0.2
17.630110505140287,10,Hamming,1,1,1,1,1,1,0.2,0.2,0.2,0.2,0.2,0.2
21.02263973087415,100,Hamming,1,1,1,1,1,1,0.2,0.2,0.2,0.2,0.2,0.2
23.678231702017975,1000,Hamming,1,1,1,1,1,1,0.2,0.2,0.2,0.2,0.2,0.2
25.932090219468712,10000,Hamming,1,1,1,1,1,1,0.2,0.2,0.2,0.2,0.2,0.2
31.499999999999943,1,Hamming,0.5,0.5,0.5,0.5,0.5,0.5,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004
35.71749470422614,5,Hamming,0.5,0.5,0.5,0.5,0.5,0.5,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004
37.077117999309266,10,Hamming,0.5,0.5,0.5,0.5,0.5,0.5,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004
40.562404495078574,100,Hamming,0.5,0.5,0.5,0.5,0.5,0.5,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004
43.173335412081045,1000,Hamming,0.5,0.5,0.5,0.5,0.5,0.5,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004
45.317759271642714,10000,Hamming,0.5,0.5,0.5,0.5,0.5,0.5,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004
31.499999999999943,1,Hamming,0.5,0.5,0.5,0.5,0.5,0.5,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004
35.71749470422614,5,Hamming,0.5,0.5,0.5,0.5,0.5,0.5,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004
37.077117999309266,10,Hamming,0.5,0.5,0.5,0.5,0.5,0.5,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004
40.562404495078574,100,Hamming,0.5,0.5,0.5,0.5,0.5,0.5,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004
43.173335412081045,1000,Hamming,0.5,0.5,0.5,0.5,0.5,0.5,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004
45.317759271642714,10000,Hamming,0.5,0.5,0.5,0.5,0.5,0.5,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004
28.980000000000047,1,Hamming,0.6,0.6,0.6,0.6,0.6,0.6,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004
33.20826521727474,5,Hamming,0.6,0.6,0.6,0.6,0.6,0.6,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004
34.580080567496026,10,Hamming,0.6,0.6,0.6,0.6,0.6,0.6,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004
