n,k,p,q,r,wp
10000000,1,0.75,0.25,0.5,0.9963492882325486
10000000,10,0.75,0.25,0.5,0.965312371004522
10000000,100,0.75,0.25,0.5,0.7593338975553142
10000000,1000,0.75,0.25,0.5,0.29754432348943505
10000000,10000,0.75,0.25,0.5,0.04707865080882989
10000000,100000,0.75,0.25,0.5,0.00392816456492373
10000000,1000000,0.75,0.25,0.5,2.3612585675669703e-4
10000000,10000000,0.75,0.25,0.5,1.256428023488354e-5
10000000,100000000,0.75,0.25,0.5,6.951117755837899e-7
100000000,1,0.75,0.25,0.5,0.9988384861493488
100000000,10,0.75,0.25,0.5,0.9886197171305406
100000000,100,0.75,0.25,0.5,0.9039652265415696
100000000,1000,0.75,0.25,0.5,0.5604054559605973
100000000,10000,0.75,0.25,0.5,0.16075181006276007
100000000,100000,0.75,0.25,0.5,0.02193020350940722
100000000,1000000,0.75,0.25,0.5,0.00181984935668377
100000000,10000000,0.75,0.25,0.5,1.1430193635697528e-4
100000000,100000000,0.75,0.25,0.5,6.954199445630138e-6
1,1,0.75,0.30000000000000004,0.5,0.14829981682101412
1,10,0.75,0.30000000000000004,0.5,0.00404816929931195
1,100,0.75,0.30000000000000004,0.5,9.945144476397604e-5
1,1000,0.75,0.30000000000000004,0.5,3.3860876573754695e-6
1,10000,0.75,0.30000000000000004,0.5,1.4312219154266614e-7
1,100000,0.75,0.30000000000000004,0.5,6.953390530028969e-9
1,1000000,0.75,0.30000000000000004,0.5,1.5258561081310518e-10
1,10000000,0.75,0.30000000000000004,0.5,-2.1990094190016407e-9
1,100000000,0.75,0.30000000000000004,0.5,-2.2203073601900772e-8
10,1,0.75,0.30000000000000004,0.5,0.4832191990899031
10,10,0.75,0.30000000000000004,0.5,0.03559946308443196
10,100,0.75,0.30000000000000004,0.5,9.8752180190886e-4
10,1000,0.75,0.30000000000000004,0.5,3.3845007782695724e-5
10,10000,0.75,0.30000000000000004,0.5,1.4311876044281746e-6
10,100000,0.75,0.30000000000000004,0.5,6.973350819006185e-8
10,1000000,0.75,0.30000000000000004,0.5,3.524258884723963e-9
10,10000000,0.75,0.30000000000000004,0.5,-2.0060786365405647e-9
10,100000000,0.75,0.30000000000000004,0.5,-2.2190588921944258e-8
100,1,0.75,0.30000000000000004,0.5,0.777618141353644
100,10,0.75,0.30000000000000004,0.5,0.19611633466118827
100,100,0.75,0.30000000000000004,0.5,0.00929850529274389
100,1000,0.75,0.30000000000000004,0.5,3.369068233630701e-4
100,10000,0.75,0.30000000000000004,0.5,1.4306489466986427e-5
100,100000,0.75,0.30000000000000004,0.5,6.975110220519554e-7
100,1000000,0.75,0.30000000000000004,0.5,3.7240867056809186e-8
100,10000000,0.75,0.30000000000000004,0.5,-7.677192215282956e-11
100,100000000,0.75,0.30000000000000004,0.5,-2.206574123420069e-8
1000,1,0.75,0.30000000000000004,0.5,0.9213165209190962
1000,10,0.75,0.30000000000000004,0.5,0.5200869060298845
1000,100,0.75,0.30000000000000004,0.5,0.06748879894783255
1000,1000,0.75,0.30000000000000004,0.5,0.00324178187618839
1000,10000,0.75,0.30000000000000004,0.5,1.4254408514691175e-4
1000,100000,0.75,0.30000000000000004,0.5,6.972935450488826e-6
1000,1000000,0.75,0.30000000000000004,0.5,3.743945412582051e-7
1000,10000000,0.75,0.30000000000000004,0.5,1.921621628486747e-8
1000,100000000,0.75,0.30000000000000004,0.5,-2.0817264800854215e-8
10000,1,0.75,0.30000000000000004,0.5,0.9753916396512076
10000,10,0.75,0.30000000000000004,0.5,0.7992617049542277
10000,100,0.75,0.30000000000000004,0.5,0.277178502720534
10000,1000,0.75,0.30000000000000004,0.5,0.02627594962499402
10000,10000,0.75,0.30000000000000004,0.5,0.00138363677509656
10000,100000,0.75,0.30000000000000004,0.5,6.950407199091124e-5
10000,1000000,0.75,0.30000000000000004,0.5,3.744703839680952e-6
10000,10000000,0.75,0.30000000000000004,0.5,2.1213820289300858e-7
10000,100000000,0.75,0.30000000000000004,0.5,-8.332555090362348e-9
100000,1,0.75,0.30000000000000004,0.5,0.9929658020496066
100000,10,0.75,0.30000000000000004,0.5,0.934683012221976
100000,100,0.75,0.30000000000000004,0.5,0.6062442662678926
100000,1000,0.75,0.30000000000000004,0.5,0.1388506730399789
100000,10000,0.75,0.30000000000000004,0.5,0.01180343116352489
100000,100000,0.75,0.30000000000000004,0.5,6.775945905403979e-4
100000,1000000,0.75,0.30000000000000004,0.5,3.7333787791582473e-5
100000,10000000,0.75,0.30000000000000004,0.5,2.140583459264711e-6
100000,100000000,0.75,0.30000000000000004,0.5,1.1650914188976459e-7
1000000,1,0.75,0.30000000000000004,0.5,0.998127035535474
1000000,10,0.75,0.30000000000000004,0.5,0.9817243621462992
1000000,100,0.75,0.30000000000000004,0.5,0.8510295877585915
1000000,1000,0.75,0.30000000000000004,0.5,0.4105643979485737
1000000,10000,0.75,0.30000000000000004,0.5,0.07189589493109316
1000000,100000,0.75,0.30000000000000004,0.5,0.00594206107951311
1000000,1000000,0.75,0.30000000000000004,0.5,3.6482912048130256e-4
1000000,10000000,0.75,0.30000000000000004,0.5,2.135565647631843e-5
1000000,100000000,0.75,0.30000000000000004,0.5,1.3644000482759822e-6
10000000,1,0.75,0.30000000000000004,0.5,0.9995297162781928
10000000,10,0.75,0.30000000000000004,0.5,0.9953325498067128
10000000,100,0.75,0.30000000000000004,0.5,0.9564823639586104
10000000,1000,0.75,0.30000000000000004,0.5,0.7220164728070186
10000000,10000,0.75,0.30000000000000004,0.5,0.26374689505482063
10000000,100000,0.75,0.30000000000000004,0.5,0.03941118598713877
10000000,1000000,0.75,0.30000000000000004,0.5,0.00325453532840058
10000000,10000000,0.75,0.30000000000000004,0.5,2.0875416437793337e-4
10000000,100000000,0.75,0.30000000000000004,0.5,1.3797227116585375e-5
100000000,1,0.75,0.30000000000000004,0.5,0.9998876916689856
100000000,10,0.75,0.30000000000000004,0.5,0.9988793773716584
100000000,100,0.75,0.30000000000000004,0.5,0.9890303486517156
100000000,1000,0.75,0.30000000000000004,0.5,0.9077360210018468
100000000,10000,0.75,0.30000000000000004,0.5,0.5734397076355386
100000000,100000,0.75,0.30000000000000004,0.5,0.1678767882598161
100000000,1000000,0.75,0.30000000000000004,0.5,0.02285148677262438
100000000,10000000,0.75,0.30000000000000004,0.5,0.00187882009221107
100000000,100000000,0.75,0.30000000000000004,0.5,1.3507383433930542e-4
1,1,0.75,0.35000000000000003,0.5,0.22428210647865152
1,10,0.75,0.35000000000000003,0.5,0.01118386155285389
1,100,0.75,0.35000000000000003,0.5,4.284931204953102e-4
1,1000,0.75,0.35000000000000003,0.5,2.003499493874461e-5
1,10000,0.75,0.35000000000000003,0.5,1.0887495903721955e-6
1,100000,0.75,0.35000000000000003,0.5,6.553804765552229e-8
1,1000000,0.75,0.35000000000000003,0.5,4.013912313638457e-9
1,10000000,0.75,0.35000000000000003,0.5,-1.934839843897862e-9
1,100000000,0.75,0.35000000000000003,0.5,-2.218311956347918e-8
10,1,0.75,0.35000000000000003,0.5,0.633285386747323
10,10,0.75,0.35000000000000003,0.5,0.09256865789358804
10,100,0.75,0.35000000000000003,0.5,0.0042351964113666
10,1000,0.75,0.35000000000000003,0.5,2.0019640311041975e-4
10,10000,0.75,0.35000000000000003,0.5,1.0886880461247196e-5
10,100000,0.75,0.35000000000000003,0.5,6.555771384642028e-7
10,1000000,0.75,0.35000000000000003,0.5,4.2137508482475994e-8
10,10000000,0.75,0.35000000000000003,0.5,6.356178916533395e-10
10,100000000,0.75,0.35000000000000003,0.5,-2.1991046761371535e-8
100,1,0.75,0.35000000000000003,0.5,0.8871473866755712
100,10,0.75,0.35000000000000003,0.5,0.40397753800596514
100,100,0.75,0.35000000000000003,0.5,0.03831014421113232
100,1000,0.75,0.35000000000000003,0.5,0.00198695356799416
100,10000,0.75,0.35000000000000003,0.5,1.0880544193980768e-4
100,100000,0.75,0.35000000000000003,0.5,6.555653313533583e-6
100,1000000,0.75,0.35000000000000003,0.5,4.233716731638637e-7
100,10000000,0.75,0.35000000000000003,0.5,2.634018292368978e-8
100,100000000,0.75,0.35000000000000003,0.5,-2.0070320738696523e-8
1000,1,0.75,0.35000000000000003,0.5,0.9715196935267713
1000,10,0.75,0.35000000000000003,0.5,0.7705224971684389
1000,100,0.75,0.35000000000000003,0.5,0.2273240796508148
1000,1000,0.75,0.35000000000000003,0.5,0.01861305410038927
1000,10000,0.75,0.35000000000000003,0.5,0.00108186603251192
1000,100000,0.75,0.35000000000000003,0.5,6.552503389745112e-5
1000,1000000,0.75,0.35000000000000003,0.5,4.235533603957897e-6
1000,10000000,0.75,0.35000000000000003,0.5,2.8338462654264873e-7
1000,100000000,0.75,0.35000000000000003,0.5,-8.630678394183632e-10
10000,1,0.75,0.35000000000000003,0.5,0.9935629287421356
10000,10,0.75,0.35000000000000003,0.5,0.9394281451147408
10000,100,0.75,0.35000000000000003,0.5,0.6133221581978849
10000,1000,0.75,0.35000000000000003,0.5,0.12943146225176927
10000,10000,0.75,0.35000000000000003,0.5,0.01029952971066738
10000,100000,0.75,0.35000000000000003,0.5,6.521643366096397e-4
10000,1000000,0.75,0.35000000000000003,0.5,4.233924713381576e-5
10000,10000000,0.75,0.35000000000000003,0.5,2.8537084243440702e-6
10000,100000000,0.75,0.35000000000000003,0.5,1.9120860428323286e-7
100000,1,0.75,0.35000000000000003,0.5,0.998651690697304
100000,10,0.75,0.35000000000000003,0.5,0.9867216424014892
100000,100,0.75,0.35000000000000003,0.5,0.8842348688830247
100000,1000,0.75,0.35000000000000003,0.5,0.45825408304968407
100000,10000,0.75,0.35000000000000003,0.5,0.07799482227782761
100000,100000,0.75,0.35000000000000003,0.5,0.00626417851302019
100000,1000000,0.75,0.35000000000000003,0.5,4.216427247525356e-4
100000,10000000,0.75,0.35000000000000003,0.5,2.8544946209185795e-5
100000,100000000,0.75,0.35000000000000003,0.5,2.11183969711648e-6
1000000,1,0.75,0.35000000000000003,0.5,0.9997335884056158
1000000,10,0.75,0.35000000000000003,0.5,0.9973453813684088
1000000,100,0.75,0.35000000000000003,0.5,0.9743554255345156
1000000,1000,0.75,0.35000000000000003,0.5,0.8042531065626849
1000000,10000,0.75,0.35000000000000003,0.5,0.3335665169962092
1000000,100000,0.75,0.35000000000000003,0.5,0.04985768136593283
1000000,1000000,0.75,0.35000000000000003,0.5,0.00407243692303171
1000000,10000000,0.75,0.35000000000000003,0.5,2.8430889421560135e-4
1000000,100000000,0.75,0.35000000000000003,0.5,2.130963505886374e-5
10000000,1,0.75,0.35000000000000003,0.5,0.9999497981519442
10000000,10,0.75,0.35000000000000003,0.5,0.9994983774102184
10000000,100,0.75,0.35000000000000003,0.5,0.9950228471770026
10000000,1000,0.75,0.35000000000000003,0.5,0.9536969178615258
10000000,10000,0.75,0.35000000000000003,0.5,0.7071245640107813
10000000,100000,0.75,0.35000000000000003,0.5,0.24256093201237627
10000000,1000000,0.75,0.35000000000000003,0.5,0.03351553804771134
10000000,10000000,0.75,0.35000000000000003,0.5,0.00275145475352944
10000000,100000000,0.75,0.35000000000000003,0.5,2.124731462439522e-4
100000000,1,0.75,0.35000000000000003,0.5,0.999990911845202
100000000,10,0.75,0.35000000000000003,0.5,0.9999091336013928
100000000,100,0.75,0.35000000000000003,0.5,0.9990928462693331
100000000,1000,0.75,0.35000000000000003,0.5,0.991075009909246
100000000,10000,0.75,0.35000000000000003,0.5,0.9222335769544536
100000000,100000,0.75,0.35000000000000003,0.5,0.6054204429018484
100000000,1000000,0.75,0.35000000000000003,0.5,0.17891690598647292
100000000,10000000,0.75,0.35000000000000003,0.5,0.02312291615039585
100000000,100000000,0.75,0.35000000000000003,0.5,0.00205970513026754
1,1,0.75,0.4,0.5,0.3176571848365298
1,10,0.75,0.4,0.5,0.0270656719013802
1,100,0.75,0.4,0.5,0.00157318540289763
1,1000,0.75,0.4,0.5,9.974762531261838e-5
1,10000,0.75,0.4,0.5,6.915255819861521e-6
1,100000,0.75,0.4,0.5,5.115452935688936e-7
1,1000000,0.75,0.4,0.5,3.9363377668522055e-8
1,10000000,0.75,0.4,0.5,9.141606360785203e-10
1,100000000,0.75,0.4,0.5,-2.1934857263872232e-8
10,1,0.75,0.4,0.5,0.76345245649009
10,10,0.75,0.4,0.5,0.2018369067132112
10,100,0.75,0.4,0.5,0.01536919110265688
10,1000,0.75,0.4,0.5,9.95770284481834e-4
10,10000,0.75,0.4,0.5,6.914312577377402e-5
10,100000,0.75,0.4,0.5,5.115593617488479e-6
10,1000000,0.75,0.4,0.5,3.956317774500562e-7
10,10000000,0.75,0.4,0.5,2.9125619360748093e-8
10,100000000,0.75,0.4,0.5,-1.950842598574809e-8
100,1,0.75,0.4,0.5,0.9499196151911946
100,10,0.75,0.4,0.5,0.6443504453037414
100,100,0.75,0.4,0.5,0.12654427558812276
100,1000,0.75,0.4,0.5,0.00979203276258255
100,10000,0.75,0.4,0.5,6.904886923236875e-4
100,100000,0.75,0.4,0.5,5.115022161572558e-5
100,1000000,0.75,0.4,0.5,3.958275891280394e-6
100,10000000,0.75,0.4,0.5,3.112399007410005e-7
100,100000000,0.75,0.4,0.5,4.75588612935951e-9
1000,1,0.75,0.4,0.5,0.9911059845516516
1000,10,0.75,0.4,0.5,0.9175238671996252
1000,100,0.75,0.4,0.5,0.5209511711858694
1000,1000,0.75,0.4,0.5,0.08487906949734902
1000,10000,0.75,0.4,0.5,0.00681316456693337
1000,100000,0.75,0.4,0.5,5.109125922525548e-4
1000,1000000,0.75,0.4,0.5,3.958072976395499e-5
1000,10000000,0.75,0.4,0.5,3.1323520743864464e-6
1000,100000000,0.75,0.4,0.5,2.473987595896787e-7
10000,1,0.75,0.4,0.5,0.9985461485317207
10000,10,0.75,0.4,0.5,0.9856664965826047
10000,100,0.75,0.4,0.5,0.8741554253599342
10000,1000,0.75,0.4,0.5,0.4161253549799267
10000,10000,0.75,0.4,0.5,0.06075920090565157
10000,100000,0.75,0.4,0.5,0.00505167650647309
10000,1000000,0.75,0.4,0.5,3.954076896500736e-4
10000,10000000,0.75,0.4,0.5,3.1340410933222707e-5
10000,100000000,0.75,0.4,0.5,2.673802830366334e-6
100000,1,0.75,0.4,0.5,0.9997748180217344
100000,10,0.75,0.4,0.5,0.997753745933912
100000,100,0.75,0.4,0.5,0.9780764143193444
100000,1000,0.75,0.4,0.5,0.8218161094238273
100000,10000,0.75,0.4,0.5,0.33447692229976655
100000,100000,0.75,0.4,0.5,0.04583731726554874
100000,1000000,0.75,0.4,0.5,0.00391499452954169
100000,10000000,0.75,0.4,0.5,3.1311578063109025e-4
100000,100000000,0.75,0.4,0.5,2.6935377904435676e-5
1000000,1,0.75,0.4,0.5,0.9999665027639422
1000000,10,0.75,0.4,0.5,0.9996651653048848
1000000,100,0.75,0.4,0.5,0.996665338814341
1000000,1000,0.75,0.4,0.5,0.9679466906858396
1000000,10000,0.75,0.4,0.5,0.7638837769047144
1000000,100000,0.75,0.4,0.5,0.2724611837561184
1000000,1000000,0.75,0.4,0.5,0.03595793800400482
1000000,10000000,0.75,0.4,0.5,0.00310133549427926
1000000,100000000,0.75,0.4,0.5,2.6930529131663494e-4
10000000,1,0.75,0.4,0.5,0.999995176221603
10000000,10,0.75,0.4,0.5,0.9999517653936902
10000000,100,0.75,0.4,0.5,0.9995179713779268
10000000,1000,0.75,0.4,0.5,0.9952111373093784
10000000,10000,0.75,0.4,0.5,0.954970379131611
10000000,100000,0.75,0.4,0.5,0.7041914633132509
10000000,1000000,0.75,0.4,0.5,0.2262648395551038
10000000,10000000,0.75,0.4,0.5,0.02864515600884221
10000000,100000000,0.75,0.4,0.5,0.00266909420251604
100000000,1,0.75,0.4,0.5,0.999999324087221
100000000,10,0.75,0.4,0.5,0.9999932409415324
100000000,100,0.75,0.4,0.5,0.9999324163463442
100000000,1000,0.75,0.4,0.5,0.9993248553817032
100000000,10000,0.75,0.4,0.5,0.9933165895095156
100000000,100000,0.75,0.4,0.5,0.939027235655178
100000000,1000000,0.75,0.4,0.5,0.6454965003045725
100000000,10000000,0.75,0.4,0.5,0.1895598893856526
100000000,100000000,0.75,0.4,0.5,0.02471715794501727
1,1,0.75,0.45,0.5,0.4237726401167492
1,10,0.75,0.45,0.5,0.05798823027158295
1,100,0.75,0.45,0.5,0.00498286806632108
1,1000,0.75,0.45,0.5,4.2356949129140897e-4
1,10000,0.75,0.45,0.5,3.721330213179996e-5
1,100000,0.75,0.45,0.5,3.36620143304156e-6
1,1000000,0.75,0.45,0.5,3.106005598274564e-7
1,10000000,0.75,0.45,0.5,2.6611256309649892e-8
1,100000000,0.75,0.45,0.5,-1.9357266456410116e-8
10,1,0.75,0.45,0.5,0.8613379803557552
10,10,0.75,0.45,0.5,0.3676654270737304
10,100,0.75,0.45,0.5,0.04733443892452915
10,1000,0.75,0.45,0.5,0.00421599027403329
10,10000,0.75,0.45,0.5,3.719734182380252e-4
10,100000,0.75,0.45,0.5,3.366085455980272e-5
10,1000000,0.75,0.45,0.5,3.107992018414052e-6
10,10000000,0.75,0.45,0.5,2.860964656292708e-7
10,100000000,0.75,0.45,0.5,6.2674830880737894e-9
100,1,0.75,0.45,0.5,0.9801731254726213
100,10,0.75,0.45,0.5,0.8308246729829554
100,1,0.75,0.45,0.5,0.9801731254726213
100,10,0.75,0.45,0.5,0.8308246729829554
100,100,0.75,0.45,0.5,0.31963816960428537
100,1000,0.75,0.45,0.5,0.04029924878386459
100,10000,0.75,0.45,0.5,0.0037038630753704
100,100000,0.75,0.45,0.5,3.3647285986915243e-4
100,1000000,0.75,0.45,0.5,3.108072031776654e-5
100,10000000,0.75,0.45,0.5,2.880937320148824e-6
100,100000000,0.75,0.45,0.5,2.6251486684447656e-7
1000,1,0.75,0.45,0.5,0.9975027945345148
1000,10,0.75,0.45,0.5,0.9755847361985204
1000,100,0.75,0.45,0.5,0.8001567345416863
1000,1000,0.75,0.45,0.5,0.28376711556543965
1000,10000,0.75,0.45,0.5,0.03553691403886183
1000,100000,0.75,0.45,0.5,0.00335121544892569
1000,1000000,0.75,0.45,0.5,3.10689442182821e-4
1000,10000000,0.75,0.45,0.5,2.8828221984467103e-5
1000,100000000,0.75,0.45,0.5,2.8249775958499868e-6
10000,1,0.75,0.45,0.5,0.999698837830208
10000,10,0.75,0.45,0.5,0.9969971275794824
10000,100,0.75,0.45,0.5,0.970817105387817
10000,1000,0.75,0.45,0.5,0.7714394744162468
10000,10000,0.75,0.45,0.5,0.257216095937869
10000,100000,0.75,0.45,0.5,0.0322310651037051
10000,1000000,0.75,0.45,0.5,0.00309498755691817
10000,10000000,0.75,0.45,0.5,2.8818875552949486e-4
10000,100000000,0.75,0.45,0.5,2.8448494102661925e-5
100000,1,0.75,0.45,0.5,0.999964595987066
100000,10,0.75,0.45,0.5,0.999646088367695
100000,100,0.75,0.45,0.5,0.9964736761790768
100000,1000,0.75,0.45,0.5,0.9659615063740108
100000,10000,0.75,0.45,0.5,0.7452089992516869
100000,100000,0.75,0.45,0.5,0.23713167181923245
100000,1000000,0.75,0.45,0.5,0.02982120628933993
100000,10000000,0.75,0.45,0.5,0.00287063701283329
100000,100000000,0.75,0.45,0.5,2.8457264038350694e-4
1000000,1,0.75,0.45,0.5,0.9999959145605908
1000000,10,0.75,0.45,0.5,0.9999591474188876
1000000,100,0.75,0.45,0.5,0.9995916553843712
1000000,1000,0.75,0.45,0.5,0.9959345716514104
1000000,10000,0.75,0.45,0.5,0.9610519301859648
1000000,100000,0.75,0.45,0.5,0.7216498089356123
1000000,1000000,0.75,0.45,0.5,0.22241702092733304
1000000,10000000,0.75,0.45,0.5,0.02764785457233387
1000000,100000000,0.75,0.45,0.5,0.0028347713594039
10000000,1,0.75,0.45,0.5,0.9999995351717286
10000000,10,0.75,0.45,0.5,0.9999953517418254
10000000,100,0.75,0.45,0.5,0.9999535198720588
10000000,1000,0.75,0.45,0.5,0.999535443926426
10000000,10000,0.75,0.45,0.5,0.9953787867312254
10000000,100000,0.75,0.45,0.5,0.956063471858112
10000000,1000000,0.75,0.45,0.5,0.7000156577545997
10000000,10000000,0.75,0.45,0.5,0.20880254104423143
10000000,100000000,0.75,0.45,0.5,0.02728780875469627
100000000,1,0.75,0.45,0.5,0.999999948112536
100000000,10,0.75,0.45,0.5,0.9999994811256908
100000000,100,0.75,0.45,0.5,0.9999948112900928
100000000,1000,0.75,0.45,0.5,0.9999481162190306
100000000,10000,0.75,0.45,0.5,0.9994814937029792
100000000,100000,0.75,0.45,0.5,0.9948477937415672
100000000,1000000,0.75,0.45,0.5,0.951495409583934
100000000,10000000,0.75,0.45,0.5,0.680121612951175
100000000,100000000,0.75,0.45,0.5,0.20183459552393743
1,1,0.75,0.5,0.5,0.5354701566841018
1,10,0.75,0.5,0.5,0.11100659672346712
1,100,0.75,0.5,0.5,0.01375524214550782
1,1000,0.75,0.5,0.5,0.00155111181026645
1,10000,0.75,0.5,0.5,1.7169169981945398e-4
1,100000,0.75,0.5,0.5,1.8917850339361664e-5
1,1000000,0.75,0.5,0.5,2.0781828314886397e-6
1,10000000,0.75,0.5,0.5,2.231794186124958e-7
1,100000000,0.75,0.5,0.5,3.3075486793876503e-9
10,1,0.75,0.5,0.5,0.925621352083028
10,10,0.75,0.5,0.5,0.5618965344851234
10,100,0.75,0.5,0.5,0.12266495150056488
10,1000,0.75,0.5,0.5,0.01529684179957135
10,10000,0.75,0.5,0.5,0.00171419155021135
10,100000,0.75,0.5,0.5,1.8914486925847296e-4
10,1000000,0.75,0.5,0.5,2.0783413545721885e-5
10,10000000,0.75,0.5,0.5,2.251773053796313e-6
10,100000000,0.75,0.5,0.5,2.3291556761062537e-7
100,1,0.75,0.5,0.5,0.9927596556369792
100,10,0.75,0.5,0.5,0.932326922510627
100,100,0.75,0.5,0.5,0.5874046248927653
100,1000,0.75,0.5,0.5,0.13442660474534385
100,10000,0.75,0.5,0.5,0.01687422209275935
100,100000,0.75,0.5,0.5,0.00188807239285515
100,1000000,0.75,0.5,0.5,2.0779482622612644e-4
100,10000000,0.75,0.5,0.5,2.2537199739103286e-5
100,100000000,0.75,0.5,0.5,2.5289891588675673e-6
1000,1,0.75,0.5,0.5,0.9993318003740304
1000,10,0.75,0.5,0.5,0.9933617172744492
1000,100,0.75,0.5,0.5,0.9376775920027608
1000,1000,0.75,0.5,0.5,0.609536463892968
1000,10000,0.75,0.5,0.5,0.14605493081758214
1000,100000,0.75,0.5,0.5,0.01854982354115997
1000,1000000,0.75,0.5,0.5,0.00207382905907926
1000,10000000,0.75,0.5,0.5,2.2534051524314425e-4
1000,100000000,0.75,0.5,0.5,2.548906520416505e-5
10000,1,0.75,0.5,0.5,0.999938031271224
10000,10,0.75,0.5,0.5,0.9993806990924358
10000,100,0.75,0.5,0.5,0.993845342949293
10000,1000,0.75,0.5,0.5,0.9420237884817876
10000,10000,0.75,0.5,0.5,0.6288096607278387
10000,100000,0.75,0.5,0.5,0.15795559827330696
10000,1000000,0.75,0.5,0.5,0.02033548621044401
10000,10000000,0.75,0.5,0.5,0.00224829388060388
10000,100000000,0.75,0.5,0.5,2.5502385725739707e-4
100000,1,0.75,0.5,0.5,0.9999942037815944
100000,10,0.75,0.5,0.5,0.9999420412554412
100000,100,0.75,0.5,0.5,0.9994207562601766
100000,1000,0.75,0.5,0.5,0.9942416911491562
100000,10000,0.75,0.5,0.5,0.9456055733613048
100000,100000,0.75,0.5,0.5,0.6466085379652768
100000,1000000,0.75,0.5,0.5,0.17047271667199382
100000,10000000,0.75,0.5,0.5,0.02198471851114047
100000,100000000,0.75,0.5,0.5,0.0025437930668003
1000000,1,0.75,0.5,0.5,0.9999994558675585
1000000,10,0.75,0.5,0.5,0.9999945587061894
1000000,100,0.75,0.5,0.5,0.9999455901222912
1000000,1000,0.75,0.5,0.5,0.9994562070502674
1000000,10000,0.75,0.5,0.5,0.9945924426433784
1000000,100000,0.75,0.5,0.5,0.9487672127018192
1000000,1000000,0.75,0.5,0.5,0.6616634205172864
1000000,10000000,0.75,0.5,0.5,0.1812524112239351
1000000,100000000,0.75,0.5,0.5,0.02479125928413528
10000000,1,0.75,0.5,0.5,0.9999999494650088
10000000,10,0.75,0.5,0.5,0.9999994946503736
10000000,100,0.75,0.5,0.5,0.9999949465321863
10000000,1000,0.75,0.5,0.5,0.9999494681665936
10000000,10000,0.75,0.5,0.5,0.9994949659182064
10000000,100000,0.75,0.5,0.5,0.9949778654626974
10000000,1000000,0.75,0.5,0.5,0.9523969891733942
10000000,10000000,0.75,0.5,0.5,0.67676405578812
10000000,100000000,0.75,0.5,0.5,0.1972285721636
100000000,1,0.75,0.5,0.5,0.9999999950720448
100000000,10,0.75,0.5,0.5,0.9999999507204514
100000000,100,0.75,0.5,0.5,0.9999995072047824
100000000,1000,0.75,0.5,0.5,0.9999950720745876
100000000,10000,0.75,0.5,0.5,0.9999507234221326
100000000,100000,0.75,0.5,0.5,0.9995075016923572
100000000,1000000,0.75,0.5,0.5,0.995101610353392
100000000,10000000,0.75,0.5,0.5,0.9535307073560222
100000000,100000000,0.75,0.5,0.5,0.693653515629375
1,1,0.75,0.55,0.5,0.6444476749375574
1,10,0.75,0.55,0.5,0.19144350182276948
